Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,-9999
1632,Stiven Mendoza,co COL,FWMF,Amiens,fr Ligue 1,27,1992,12.2,12,7,4,5,3,4,22,18.2,18,13,2,11,9,21,3,1,e68f2cb4
1633,Alexandre Mendy,gw GNB,FW,Brest,fr Ligue 1,25,1994,10.0,5,1,1,0,4,1,4,25.0,3,4,1,3,0,5,10,0,e067808c
1634,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,25,1994,16.6,18,15,7,7,4,9,27,33.3,18,10,2,8,16,34,21,3,5271c8f1
1635,Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,27,1992,24.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,5,1,33887998
1636,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,24,1995,20.1,32,26,20,9,3,14,18,77.8,4,19,5,14,22,54,30,1,3cefcaef
1637,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,27,1992,3.2,7,5,4,1,2,4,5,80.0,1,4,1,3,6,13,6,0,1598599e
1638,Hamza Mendyl,ma MAR,DF,Dijon,fr Ligue 1,21,1997,16.0,49,32,31,14,4,29,46,63.0,17,16,4,12,23,72,47,0,f99fe221
1639,Chris Mepham,wls WAL,DF,Bournemouth,eng Premier League,21,1997,10.1,20,9,13,7,0,11,14,78.6,3,17,11,6,17,37,62,1,fed96827
1640,Levent Mercan,de GER,MFFW,Schalke 04,de Bundesliga,18,2000,0.8,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,1,33340bd6
1641,Jorge Meré,es ESP,DF,Köln,de Bundesliga,22,1997,6.9,6,5,2,4,0,1,2,50.0,1,13,11,2,14,20,30,0,9f979eb2
1642,Alex Meret,it ITA,GK,Napoli,it Serie A,22,1997,21.7,0,0,0,0,0,0,2,0.0,2,1,0,1,1,1,7,2,9413b19f
1643,Fran Mérida,es ESP,MF,Osasuna,es La Liga,29,1990,12.9,27,15,11,10,6,9,27,33.3,18,15,4,11,25,52,10,0,0e50f929
1644,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,23,1996,34.9,79,52,20,44,15,28,86,32.6,58,46,8,38,51,130,52,0,d080ed5e
1645,Sabin Merino,es ESP,FW,Leganés,es La Liga,27,1992,0.9,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1d5f96d9
1646,Yıldırım Mert Çetin,tr TUR,DF,Roma,it Serie A,22,1997,2.9,5,1,4,1,0,3,5,60.0,2,4,3,1,4,9,8,1,c730da00
1647,Dries Mertens,be BEL,FW,Napoli,it Serie A,32,1987,18.8,13,9,1,8,4,2,27,7.4,25,10,1,9,7,20,4,0,89b2c8a9
1648,Roque Mesa,es ESP,MF,Leganés,es La Liga,30,1989,22.4,40,21,17,18,5,13,44,29.5,31,13,4,9,11,51,8,0,7c4243d4
1649,Lionel Messi,ar ARG,FW,Barcelona,es La Liga,32,1987,32.0,21,10,4,7,10,3,21,14.3,18,9,0,9,7,28,1,0,d70ce98e
1650,Thomas Meunier,be BEL,DF,Paris S-G,fr Ligue 1,27,1991,13.8,27,21,9,12,6,16,26,61.5,10,17,5,12,18,45,19,1,e162b013
1651,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,30,1988,16.5,16,11,14,1,1,10,30,33.3,20,14,13,1,15,31,47,0,ce492295
1652,Max Meyer,de GER,MFFW,Crystal Palace,eng Premier League,23,1995,7.3,19,11,10,9,0,8,18,44.4,10,6,1,5,7,26,4,0,eba42d2b
1653,Kingsley Michael,ng NGA,MF,Bologna,it Serie A,19,1999,0.8,2,1,0,2,0,0,0,,0,0,0,0,1,3,1,0,e63e122d
1654,Míchel,es ESP,MF,Valladolid,es La Liga,31,1988,24.2,50,28,26,19,5,22,75,29.3,53,22,4,18,33,83,41,1,418f8f61
1655,Sven Michel,de GER,FW,Paderborn 07,de Bundesliga,29,1990,15.3,14,12,3,5,6,3,20,15.0,17,13,2,11,7,21,7,0,1e274a0a
1656,Miguel,es ESP,FW,Valladolid,es La Liga,19,1999,2.6,2,1,1,0,1,1,2,50.0,1,3,1,2,0,2,1,0,6763373d
1657,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,22,1996,22.8,51,25,27,20,4,31,52,59.6,21,19,4,15,33,84,32,0,b66d1d8a
1658,Georges Mikautadze,ge GEO,FW,Metz,fr Ligue 1,18,2000,0.1,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,4788cb6b
1659,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,21,1997,36.2,46,25,30,16,0,11,31,35.5,20,39,21,18,29,75,129,1,bee704fc
1660,Arkadiusz Milik,pl POL,FW,Napoli,it Serie A,25,1994,19.4,12,5,4,1,7,3,11,27.3,8,11,1,10,2,14,12,0,85613cf0
1661,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,24,1995,33.7,60,35,25,24,11,15,79,19.0,64,67,16,51,37,97,60,1,4e6dbac4
1662,Éder Militão,br BRA,DF,Real Madrid,es La Liga,21,1998,11.4,25,15,15,9,1,10,17,58.8,7,12,6,6,20,45,42,0,2784f898
1663,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,28,1991,27.9,61,32,32,25,4,35,84,41.7,49,30,7,23,42,103,39,4,2ce2508a
1664,Vincenzo Millico,it ITA,MFFW,Torino,it Serie A,18,2000,2.4,1,0,1,0,0,1,3,33.3,2,2,0,2,0,1,1,0,6817095b
1665,James Milner,eng ENG,MFDF,Liverpool,eng Premier League,33,1986,10.4,16,10,3,10,3,6,26,23.1,20,12,3,9,7,23,17,1,2f90f6b8
1666,Santi Mina,es ESP,FWMF,Celta Vigo,es La Liga,23,1995,21.6,13,8,8,5,0,5,38,13.2,33,19,2,17,10,23,27,0,0b90bb97
1667,Yerry Mina,co COL,DF,Everton,eng Premier League,24,1994,25.4,39,22,25,12,2,18,24,75.0,6,20,14,6,28,67,102,1,6d5701f2
1668,Takumi Minamino,jp JPN,FWMF,Liverpool,eng Premier League,24,1995,2.8,3,3,0,2,1,2,10,20.0,8,3,0,3,0,3,3,0,f833a830
1669,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,26,1993,32.2,15,11,11,3,1,10,13,76.9,3,56,48,8,30,45,190,4,8397a50c
1670,Jorge Miramón,es ESP,DF,Levante,es La Liga,30,1989,27.0,52,27,35,13,4,26,45,57.8,19,30,8,22,46,98,61,1,7f4c7c9f
1671,Juan Miranda,es ESP,DF,Schalke 04,de Bundesliga,19,2000,8.7,14,10,8,6,0,6,18,33.3,12,12,4,8,10,24,27,1,ead61f73
1672,Antonio Mirante,it ITA,GK,Roma,it Serie A,36,1983,5.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,1,30223b33
1673,Simone Missiroli,it ITA,MF,SPAL,it Serie A,33,1986,31.1,42,27,18,20,4,13,43,30.2,30,42,27,15,54,96,62,1,331c0a43
1674,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,19,1999,2.2,5,2,2,2,1,1,7,14.3,6,2,0,2,2,7,3,0,5cbd1eb0
1675,Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,29,1990,22.8,15,9,10,5,0,6,14,42.9,8,14,9,5,23,38,90,3,e6777e6b
1676,Maximilian Mittelstädt,de GER,DFFW,Hertha BSC,de Bundesliga,22,1997,21.0,61,38,31,25,5,26,54,48.1,28,38,6,32,53,114,64,0,88d4144a
1677,Henrikh Mkhitaryan,am ARM,FW,Arsenal,eng Premier League,30,1989,1.2,0,0,0,0,0,0,2,0.0,2,3,0,3,0,0,1,0,dd0daf32
1678,Henrikh Mkhitaryan,am ARM,MFFW,Roma,it Serie A,30,1989,17.0,32,22,10,17,5,19,45,42.2,26,27,3,24,11,43,6,0,dd0daf32
1679,Anthony Modeste,fr FRA,FW,Köln,de Bundesliga,31,1988,12.6,10,5,1,5,4,1,10,10.0,9,5,3,2,0,10,19,0,34e4343c
1680,Luka Modrić,hr CRO,MF,Real Madrid,es La Liga,33,1985,22.2,37,18,9,15,13,16,41,39.0,25,10,2,8,22,59,12,0,6025fab1
1681,Kevin Möhwald,de GER,MF,Werder Bremen,de Bundesliga,26,1993,0.8,2,1,1,1,0,1,2,50.0,1,0,0,0,0,2,1,0,a5ce09f2
1682,Niklas Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,33,1985,22.0,27,15,19,6,2,11,26,42.3,15,37,19,18,49,76,85,0,00844823
1683,Jorge Molina,es ESP,FW,Getafe,es La Liga,37,1982,21.0,8,2,0,4,4,0,12,0.0,12,13,2,11,4,12,18,0,43f71e77
1684,Florent Mollet,fr FRA,MFFW,Montpellier,fr Ligue 1,27,1991,18.7,13,11,3,8,2,7,28,25.0,21,9,1,8,9,22,2,0,7e82a78f
1685,Jon Moncayola,es ESP,MFDF,Osasuna,es La Liga,21,1998,16.6,52,30,26,22,4,27,54,50.0,27,29,5,24,16,68,23,1,9939e168
1686,Gabriele Moncini,it ITA,FWMF,SPAL,it Serie A,23,1996,1.7,1,0,0,1,0,0,0,,0,2,1,1,1,2,0,0,c4efe2b4
1687,Thomas Monconduit,fr FRA,MF,Amiens,fr Ligue 1,28,1991,15.2,26,12,6,18,2,9,26,34.6,17,11,4,7,10,36,25,3,84d94b91
1688,Nacho Monreal,es ESP,DF,Arsenal,eng Premier League,33,1986,3.0,1,1,1,0,0,1,3,33.3,2,3,1,2,3,4,10,0,d4cb83cc
1689,Nacho Monreal,es ESP,DF,Real Sociedad,es La Liga,33,1986,26.6,38,16,26,9,3,22,42,52.4,20,20,4,16,43,81,66,0,d4cb83cc
1690,Joan Monterde,es ESP,MF,Levante,es La Liga,21,1997,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0ff67313
1691,Ilario Monterisi,it ITA,DF,Lecce,it Serie A,17,2001,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,31b252fc
1692,Ángel Montoro,es ESP,MF,Granada,es La Liga,31,1988,10.8,19,8,8,9,2,3,13,23.1,10,10,1,9,13,32,15,0,719384c1
1693,Martín Montoya,es ESP,DFMF,Brighton,eng Premier League,28,1991,21.1,57,29,31,20,6,30,56,53.6,26,19,5,14,24,81,40,0,5cec2487
1694,Simon Moore,eng ENG,GK,Sheffield Utd,eng Premier League,29,1990,2.0,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,0,1,e7434f04
1695,Aaron Mooy,au AUS,MFFW,Brighton,eng Premier League,28,1990,23.2,37,24,9,18,10,6,40,15.0,34,36,7,29,23,60,32,1,47b7e3af
1696,Wesley Moraes,br BRA,FW,Aston Villa,eng Premier League,22,1996,19.8,15,8,3,8,4,0,5,0.0,5,10,2,8,4,19,23,0,bfae110f
1697,Alfredo Morales,us USA,MF,Düsseldorf,de Bundesliga,29,1990,19.2,31,15,11,16,4,11,35,31.4,24,17,6,11,18,49,37,0,ff45add5
1698,Álvaro Morata,es ESP,FW,Atlético Madrid,es La Liga,26,1992,23.3,17,8,4,9,4,1,13,7.7,12,12,2,10,5,22,23,0,129af0db
1699,Jan Morávek,cz CZE,MF,Augsburg,de Bundesliga,29,1989,5.3,23,12,9,14,0,11,24,45.8,13,4,1,3,8,31,11,0,e7d22eae
1700,Steven Moreira,fr FRA,DF,Toulouse,fr Ligue 1,24,1994,15.4,37,25,21,15,1,19,31,61.3,12,16,3,13,16,53,29,0,f10983ae
1701,Jérémy Morel,mg MAD,DF,Rennes,fr Ligue 1,35,1984,20.1,15,9,13,1,1,9,20,45.0,11,21,17,4,17,32,59,1,e97150c0
1702,Alberto Moreno,es ESP,DF,Villarreal,es La Liga,27,1992,16.3,27,16,15,11,1,9,25,36.0,16,15,3,12,25,52,36,0,11b9265b
1703,Álex Moreno,es ESP,DF,Betis,es La Liga,26,1993,25.2,37,20,27,8,2,12,32,37.5,20,21,8,13,23,60,47,1,16e9d0ea
1704,Gerard Moreno,es ESP,FWMF,Villarreal,es La Liga,27,1992,30.5,19,8,4,10,5,5,46,10.9,41,19,3,16,10,29,51,0,81f0781e
1705,Mateu Morey,es ESP,DFMF,Dortmund,de Bundesliga,19,2000,2.2,7,3,2,4,1,4,10,40.0,6,4,0,4,5,12,3,0,5fd5e542
1706,Wes Morgan,jm JAM,DF,Leicester City,eng Premier League,35,1984,4.8,4,1,3,1,0,0,3,0.0,3,5,3,2,7,11,19,0,80c31c97
1707,Manu Morlanes,es ESP,MF,Villarreal,es La Liga,20,1999,2.8,7,3,3,4,0,2,9,22.2,7,1,1,0,2,9,2,0,a0255c67
1708,Raúl Moro,es ESP,FW,Lazio,it Serie A,16,2002,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,919dd4b1
1709,Loren Morón,es ESP,FW,Betis,es La Liga,25,1993,22.6,18,12,6,7,5,9,23,39.1,14,25,6,19,9,27,13,0,3aa4a3be
1710,Leonardo Morosini,it ITA,FWDF,Brescia,it Serie A,23,1995,0.3,1,1,1,0,0,0,0,,0,1,0,1,1,2,1,0,d89b0ebb
1711,Ravel Morrison,jm JAM,MF,Sheffield Utd,eng Premier League,26,1993,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,bf59c794
1712,Victor Moses,ng NGA,DF,Inter,it Serie A,28,1990,4.7,4,3,1,2,1,2,8,25.0,6,4,0,4,0,4,4,0,e726e11e
1713,Lebo Mothiba,za RSA,FW,Strasbourg,fr Ligue 1,23,1996,11.6,4,3,1,1,2,1,6,16.7,5,5,0,5,3,7,1,0,3eaf8817
1714,Harold Moukoudi,cm CMR,DF,Saint-Étienne,fr Ligue 1,21,1997,11.0,28,19,20,7,1,11,14,78.6,3,16,10,6,16,44,42,2,5f26e0c5
1715,Jessy Moulin,fr FRA,GK,Saint-Étienne,fr Ligue 1,33,1986,5.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,28a65a2c
1716,Mason Mount,eng ENG,MFFW,Chelsea,eng Premier League,20,1999,31.9,37,17,8,19,10,9,42,21.4,33,25,3,22,16,53,18,0,9674002f
1717,Lucas Moura,br BRA,FWMF,Tottenham,eng Premier League,26,1992,24.9,57,33,25,22,10,16,58,27.6,42,29,2,27,15,72,27,0,2b622f01
1718,Lys Mousset,fr FRA,FW,Sheffield Utd,eng Premier League,23,1996,13.8,9,5,0,5,4,3,7,42.9,4,3,0,3,4,13,2,0,d9cfca3d
1719,Wesley Moustache,fr FRA,DF,Nantes,fr Ligue 1,20,1999,0.5,0,0,0,0,0,0,0,,0,1,0,1,0,0,2,0,4c93a97f
1720,João Moutinho,pt POR,MF,Wolves,eng Premier League,32,1986,34.5,93,50,43,41,9,46,139,33.1,93,43,13,30,50,143,18,1,f5a00fa4
1721,Samuel Moutoussamy,cd COD,DFMF,Nantes,fr Ligue 1,22,1996,5.8,4,1,2,1,1,2,7,28.6,5,2,0,2,4,8,7,0,af0c835b
1722,Toni Moya,es ESP,MF,Atlético Madrid,es La Liga,21,1998,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9e098912
1723,Javi Moyano,es ESP,DF,Valladolid,es La Liga,33,1986,24.7,19,8,11,8,0,8,20,40.0,12,18,5,13,27,46,63,0,933e8c8a
1724,Nordi Mukiele,fr FRA,DFFW,RB Leipzig,de Bundesliga,21,1997,19.8,61,39,39,12,10,25,38,65.8,13,26,4,22,47,108,57,0,ac73ec79
1725,Mert Müldür,tr TUR,DF,Sassuolo,it Serie A,20,1999,14.1,47,27,33,8,6,27,42,64.3,15,10,0,10,22,69,42,0,1295552e
1726,Florian Müller,de GER,GK,Mainz 05,de Bundesliga,21,1997,12.5,0,0,0,0,0,0,0,,0,0,0,0,2,2,3,1,cbac6ec9
1727,Thomas Müller,de GER,MFFW,Bayern Munich,de Bundesliga,29,1989,25.1,45,27,7,26,12,22,69,31.9,47,27,3,24,12,57,8,0,3c6089ab
1728,Marshall Munetsi,zw ZIM,MF,Reims,fr Ligue 1,23,1996,9.3,27,19,12,12,3,6,12,50.0,6,13,7,6,12,39,20,1,2acf0cd7
1729,Iker Muniain,es ESP,FWMF,Athletic Club,es La Liga,26,1992,26.5,26,19,11,10,5,4,24,16.7,20,9,0,9,12,38,7,0,c05dfb74
1730,Aihen Muñoz,es ESP,DF,Real Sociedad,es La Liga,21,1997,10.9,28,18,13,12,3,18,27,66.7,9,13,2,11,2,30,19,0,228b0d9d
1731,Javier Muñoz,es ESP,FWMF,Alavés,es La Liga,24,1995,0.6,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,ec7c84c2
1732,Simone Muratore,it ITA,MF,Juventus,it Serie A,21,1998,1.8,2,0,0,1,1,1,3,33.3,2,1,0,1,3,5,0,0,04989945
1733,Alessandro Murgia,it ITA,MF,SPAL,it Serie A,22,1996,19.4,27,17,16,8,3,14,34,41.2,20,10,3,7,18,45,15,0,fb2c533b
1734,Luis Muriel,co COL,FW,Atalanta,it Serie A,28,1991,14.0,15,9,3,8,4,3,14,21.4,11,12,0,12,4,19,0,0,eb2fe5b6
1735,Jeison Murillo,co COL,DF,Sampdoria,it Serie A,27,1992,7.4,18,6,14,4,0,10,19,52.6,9,8,4,4,10,28,28,0,b233e8e4
1736,Jeison Murillo,co COL,DF,Celta Vigo,es La Liga,27,1992,17.0,37,20,30,6,1,18,27,66.7,9,13,9,4,20,57,74,2,b233e8e4
1737,Glenn Murray,eng ENG,FW,Brighton,eng Premier League,35,1983,8.9,5,2,0,3,2,2,9,22.2,7,6,2,4,1,6,12,0,f2f29dda
1738,Nicola Murru,it ITA,DF,Sampdoria,it Serie A,24,1994,25.1,40,22,24,8,8,21,41,51.2,20,22,4,18,27,67,58,0,d183e9d6
1739,Mateo Musacchio,ar ARG,DF,Milan,it Serie A,28,1990,16.3,15,8,11,4,0,7,20,35.0,13,10,7,3,22,37,50,0,91899ca8
1740,Torben Müsel,de GER,FW,M'Gladbach,de Bundesliga,20,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,d01b9ad6
1741,Jamal Musiala,de GER,MF,Bayern Munich,de Bundesliga,16,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2c0558b8
1742,Juan Musso,ar ARG,GK,Udinese,it Serie A,25,1994,38.0,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,18,2,a111cf41
1743,Shkodran Mustafi,de GER,DF,Arsenal,eng Premier League,27,1992,13.4,17,10,11,5,1,6,12,50.0,6,10,6,4,18,35,72,0,3f2d59fe
1744,Yoshinori Mutō,jp JPN,MFFW,Newcastle Utd,eng Premier League,27,1992,2.4,3,2,1,2,0,1,2,50.0,1,0,0,0,0,3,0,0,5343eb4e
1745,Yvon Mvogo,ch SUI,GK,RB Leipzig,de Bundesliga,25,1994,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,dc29b608
1746,Phillipp Mwene,at AUT,DF,Mainz 05,de Bundesliga,25,1994,3.5,11,5,9,2,0,7,12,58.3,5,10,1,9,3,14,11,0,2ff76adc
1747,Obite N'Dicka,fr FRA,DF,Eint Frankfurt,de Bundesliga,19,1999,19.1,27,13,13,11,3,15,28,53.6,13,28,6,22,29,56,57,0,441197b8
1748,Kévin N'Doram,fr FRA,MF,Metz,fr Ligue 1,23,1996,18.3,43,28,19,21,3,17,40,42.5,23,20,8,12,26,69,23,0,e50623a0
1749,Abdallah N'dour,sn SEN,DF,Strasbourg,fr Ligue 1,25,1993,4.1,5,4,2,3,0,5,10,50.0,5,4,1,3,4,9,5,1,4749367a
1750,Ferris N'Goma,fr FRA,MFFW,Brest,fr Ligue 1,26,1993,0.3,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,2b3d9aad
1751,Nathan N'Goumou,fr FRA,FW,Toulouse,fr Ligue 1,19,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,e110ea4b
1752,Georges-Kévin N'Koudou,cm CMR,FW,Tottenham,eng Premier League,24,1995,0.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,76c131da
1753,Stanley N'Soki,fr FRA,DF,Nice,fr Ligue 1,20,1999,14.1,40,29,24,16,0,23,42,54.8,19,14,6,8,32,72,37,0,61590953
1754,Nacho,es ESP,DF,Valladolid,es La Liga,30,1989,21.0,43,22,24,15,4,17,48,35.4,31,36,8,28,25,68,61,0,e29d1111
1755,Nacho,es ESP,DF,Real Madrid,es La Liga,29,1990,4.9,11,6,6,3,2,6,10,60.0,4,5,3,2,12,23,18,1,2946f9a1
1756,Radja Nainggolan,be BEL,MF,Cagliari,it Serie A,31,1988,23.0,30,18,9,12,9,9,29,31.0,20,25,6,19,13,43,30,0,1f9328da
1757,Marvelous Nakamba,zw ZIM,MF,Aston Villa,eng Premier League,25,1994,20.4,55,28,28,20,7,24,67,35.8,43,50,11,39,39,94,38,3,de5b5570
1758,Naldo,br BRA,DF,Espanyol,es La Liga,30,1988,14.8,24,13,15,9,0,7,15,46.7,8,11,7,4,21,45,50,1,a2609621
1759,Nahitan Nández,uy URU,MFDF,Cagliari,it Serie A,23,1995,32.2,58,38,37,17,4,25,69,36.2,44,30,1,29,25,83,26,0,95facda1
1760,Matija Nastasić,rs SRB,DF,Schalke 04,de Bundesliga,26,1993,15.2,26,16,17,9,0,14,17,82.4,3,28,16,12,22,48,79,0,f35430a4
1761,Marc Navarro,es ESP,FWDF,Leganés,es La Liga,24,1995,2.4,3,3,2,1,0,1,1,100.0,0,2,1,1,0,3,3,0,c2846353
1762,Ximo Navarro,es ESP,DF,Alavés,es La Liga,29,1990,21.1,34,19,17,15,2,16,28,57.1,12,20,7,13,52,86,76,2,8db394aa
1763,Jesús Navas,es ESP,DF,Sevilla,es La Liga,33,1985,37.4,27,15,16,7,4,15,32,46.9,17,20,7,13,31,58,70,0,3f10bd22
1764,Keylor Navas,cr CRC,GK,Paris S-G,fr Ligue 1,32,1986,21.0,0,0,0,0,0,0,0,,0,1,0,1,0,0,4,2,ecada4fc
1765,Raúl Navas,es ESP,DF,Osasuna,es La Liga,31,1988,7.9,10,5,4,6,0,4,13,30.8,9,10,4,6,18,28,30,0,ad178594
1766,Michel Ndary Adopo,fr FRA,DFMF,Torino,it Serie A,19,2000,0.0,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,599d91d0
1767,Papa Ndiaga Yade,sn SEN,FW,Metz,fr Ligue 1,19,2000,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,87e9c7cd
1768,Wilfred Ndidi,ng NGA,MF,Leicester City,eng Premier League,22,1996,29.7,128,67,56,61,11,45,91,49.5,46,52,6,46,80,208,69,3,6b47c5db
1769,Emanuele Ndoj,al ALB,MF,Brescia,it Serie A,22,1996,6.2,9,6,2,6,1,3,13,23.1,10,7,0,7,5,14,5,0,482145e9
1770,Tanguy Ndombele,fr FRA,MF,Tottenham,eng Premier League,22,1996,11.2,24,16,10,13,1,9,22,40.9,13,20,3,17,14,38,7,0,5cdddffa
1771,Reiss Nelson,eng ENG,FW,Arsenal,eng Premier League,19,1999,7.0,11,8,5,4,2,7,17,41.2,10,13,2,11,3,14,3,0,c5bdb6e3
1772,Ilija Nestorovski,mk MKD,FW,Udinese,it Serie A,29,1990,13.9,10,7,5,5,0,6,21,28.6,15,13,2,11,4,14,12,0,b1236c63
1773,Neto,br BRA,GK,Barcelona,es La Liga,30,1989,2.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,a9dc785c
1774,Pedro Neto,pt POR,FWMF,Wolves,eng Premier League,19,2000,10.4,9,4,3,6,0,4,15,26.7,11,2,0,2,6,15,4,0,7ba2eaa9
1775,Manuel Neuer,de GER,GK,Bayern Munich,de Bundesliga,33,1986,33.0,2,1,1,0,1,2,4,50.0,2,0,0,0,0,2,15,4,8778c910
1776,Florian Neuhaus,de GER,MF,M'Gladbach,de Bundesliga,22,1997,26.2,42,23,13,22,7,12,54,22.2,42,24,4,20,27,69,8,0,36a59ba4
1777,Carlos Neva,es ESP,DF,Granada,es La Liga,23,1996,24.5,16,11,12,3,1,9,21,42.9,12,15,2,13,28,44,60,0,8d47bb39
1778,Rúben Neves,pt POR,MF,Wolves,eng Premier League,22,1997,34.0,62,33,27,32,3,34,86,39.5,52,38,9,29,56,118,34,1,44bfb6c5
1779,Neymar,br BRA,MFFW,Paris S-G,fr Ligue 1,27,1992,14.6,12,7,1,9,2,3,21,14.3,18,10,0,10,4,16,1,0,69384e5d
1780,Jeremy Ngakia,eng ENG,DF,West Ham,eng Premier League,18,2000,4.9,15,7,10,5,0,9,21,42.9,12,6,1,5,7,22,16,0,3631ad41
1781,Jessic Ngankam,de GER,FWMF,Hertha BSC,de Bundesliga,19,2000,0.9,2,2,1,1,0,2,2,100.0,0,2,0,2,0,2,1,0,bc249af8
1782,Muzinga Ngonda,cd COD,DF,Dijon,fr Ligue 1,24,1994,6.0,15,6,10,3,2,7,10,70.0,3,5,4,1,11,26,23,0,b748968d
1783,Ahmad Ngouyamsa,cm CMR,DF,Dijon,fr Ligue 1,18,2000,0.6,1,0,1,0,0,0,3,0.0,3,1,1,0,1,2,5,0,8413ceb1
1784,Opa Nguette,sn SEN,FW,Metz,fr Ligue 1,25,1994,20.3,44,28,23,15,6,11,39,28.2,28,17,3,14,12,56,12,0,75a63397
1785,Moussa Niakhate,fr FRA,DF,Mainz 05,de Bundesliga,23,1996,33.0,35,22,29,6,0,16,29,55.2,13,40,26,14,40,75,124,4,00242715
1786,Ibrahima Niane,sn SEN,FW,Metz,fr Ligue 1,20,1999,10.6,8,7,2,5,1,5,16,31.3,11,5,1,4,10,18,11,1,46faabfa
1787,M'Baye Niang,sn SEN,FW,Rennes,fr Ligue 1,24,1994,23.6,17,10,3,11,3,6,21,28.6,15,10,1,9,5,22,20,0,2054d037
1788,Tanguy Nianzou,fr FRA,DFMF,Paris S-G,fr Ligue 1,17,2002,5.0,2,1,0,1,1,1,3,33.3,2,4,2,2,3,5,6,0,5853ac44
1789,Cheikh Niasse,sn SEN,MF,Lille,fr Ligue 1,19,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ff20acfe
1790,Oumar Niasse,sn SEN,FW,Everton,eng Premier League,29,1990,0.2,4,0,0,2,2,0,0,,0,0,0,0,1,5,0,0,af721f98
1791,Moritz Nicolas,de GER,GK,Union Berlin,de Bundesliga,21,1997,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,226ddf9d
1792,Florian Niederlechner,de GER,FWMF,Augsburg,de Bundesliga,28,1990,30.2,21,13,7,9,5,4,21,19.0,17,21,5,16,8,29,38,0,d6862409
1793,Saúl Ñíguez,es ESP,MFDF,Atlético Madrid,es La Liga,24,1994,34.1,95,59,44,42,9,39,88,44.3,49,58,13,45,55,150,68,1,c14bc029
1794,Casimir Ninga,td CHA,MFFW,Angers,fr Ligue 1,26,1993,7.6,5,5,4,0,1,1,5,20.0,4,5,0,5,3,8,2,0,91f2da4c
1795,Fernando Niño,es ESP,FW,Villarreal,es La Liga,18,2000,0.9,1,0,0,1,0,1,2,50.0,1,0,0,0,0,1,2,0,81d5c497
1796,Timothée Nkada,fr FRA,FW,Reims,fr Ligue 1,20,1999,1.6,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,80d1adb3
1797,Eddie Nketiah,eng ENG,FW,Arsenal,eng Premier League,20,1999,7.0,7,5,3,4,0,2,6,33.3,4,9,0,9,2,9,5,0,a53649b7
1798,Nicolas Nkoulou,cm CMR,DF,Torino,it Serie A,29,1990,29.9,34,24,21,11,2,16,22,72.7,6,40,18,22,70,104,138,2,93cf32a8
