Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,-9999
2098,Lucas Ribeiro,br BRA,MF,Hoffenheim,de Bundesliga,20,1999,0.7,2,2.77,0,0,0,0,1,1,0,0.00,0,0,0,0,0,0,607d64c6
2099,Franck Ribéry,fr FRA,FW,Fiorentina,it Serie A,36,1983,15.7,78,4.93,56,2,8,3,8,1,8,0.51,3,0,2,2,1,0,f61c7c4e
2100,Davide Riccardi,it ITA,DF,Lecce,it Serie A,23,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7b4b9221
2101,Declan Rice,eng ENG,MF,West Ham,eng Premier League,20,1999,38.0,58,1.53,51,0,2,3,0,2,7,0.18,5,0,0,2,0,0,1c7012b8
2102,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0a3d6d2b
2103,Richarlison,br BRA,FWMF,Everton,eng Premier League,22,1997,34.1,93,2.73,53,0,9,11,18,2,9,0.26,5,0,1,1,2,0,fa031b34
2104,Marco Richter,de GER,MFFW,Augsburg,de Bundesliga,21,1997,25.3,53,2.09,34,1,10,3,5,0,7,0.28,3,0,1,0,3,0,f972644c
2105,Diego Rico,es ESP,DF,Bournemouth,eng Premier League,26,1993,25.9,60,2.32,29,29,0,1,1,0,7,0.27,4,3,0,0,0,0,d9ba39fc
2106,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,25,1993,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5f0241b2
2107,Jaïro Riedewald,nl NED,DFMF,Crystal Palace,eng Premier League,22,1996,8.5,6,0.70,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7a1f2c08
2108,Emiliano Rigoni,ar ARG,MFFW,Sampdoria,it Serie A,26,1993,4.8,26,5.43,13,8,2,2,1,0,2,0.42,1,1,0,0,0,0,a1216563
2109,Tomás Rincón,ve VEN,MF,Torino,it Serie A,31,1988,30.0,52,1.73,48,1,0,0,2,1,4,0.13,4,0,0,0,0,0,f1cfc209
2110,Luis Rioja,es ESP,MF,Alavés,es La Liga,25,1993,18.2,27,1.49,19,3,1,0,3,1,1,0.06,1,0,0,0,0,0,eb3dd471
2111,Renaud Ripart,fr FRA,FWDF,Nîmes,fr Ligue 1,26,1993,22.5,48,2.13,33,1,2,5,7,0,2,0.09,2,0,0,0,0,0,beae3a73
2112,Rodrigo Riquelme,es ESP,FWMF,Atlético Madrid,es La Liga,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,65154df0
2113,Andrea Rispoli,it ITA,DF,Lecce,it Serie A,30,1988,21.2,44,2.08,38,5,0,0,1,0,2,0.09,2,0,0,0,0,0,39ee6cb6
2114,Marcel Risse,de GER,MFFW,Köln,de Bundesliga,29,1989,1.5,8,5.45,4,4,0,0,0,0,2,1.36,0,2,0,0,0,0,140afefb
2115,Mihailo Ristić,rs SRB,DFMF,Montpellier,fr Ligue 1,23,1995,9.0,19,2.11,15,0,0,3,0,1,2,0.22,2,0,0,0,0,0,ea0aa7e0
2116,Matt Ritchie,sct SCO,DFMF,Newcastle Utd,eng Premier League,29,1989,14.6,56,3.83,22,29,1,2,2,0,3,0.21,2,0,1,0,0,0,71ef519e
2117,Marlon Ritter,de GER,MF,Paderborn 07,de Bundesliga,24,1994,4.8,23,4.76,14,6,2,1,0,0,4,0.83,3,0,0,1,0,0,ce2c51c0
2118,Cristian Rivera,es ESP,MF,Leganés,es La Liga,22,1997,3.5,3,0.87,2,0,0,0,1,0,0,0.00,0,0,0,0,0,0,8ef81d2d
2119,Maxence Rivera,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,17,2002,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,46a7b605
2120,Rober,es ESP,DF,Levante,es La Liga,24,1995,2.1,4,1.88,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,c00097d2
2121,Roberto,es ESP,GK,West Ham,eng Premier League,33,1986,7.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ba3ca78f
2122,Roberto,es ESP,GK,Alavés,es La Liga,33,1986,8.8,2,0.23,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,ba3ca78f
2123,Sergi Roberto,es ESP,DFMF,Barcelona,es La Liga,27,1992,26.0,61,2.35,56,0,2,1,1,1,10,0.38,10,0,0,0,0,0,335fa267
2124,Patrick Roberts,eng ENG,FWMF,Norwich City,eng Premier League,22,1997,0.3,3,10.38,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0,59d93937
2125,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,25,1994,34.6,130,3.76,106,15,4,3,0,2,22,0.64,18,2,2,0,0,0,2e4f5f03
2126,Callum Robinson,ie IRL,FWMF,Sheffield Utd,eng Premier League,24,1995,7.5,10,1.33,9,0,0,0,0,1,1,0.13,1,0,0,0,0,0,e75750a3
2127,Jack Robinson,eng ENG,DF,Sheffield Utd,eng Premier League,25,1993,5.6,4,0.71,3,1,0,0,0,0,0,0.00,0,0,0,0,0,0,7399c7a8
2128,Joel Robles,es ESP,GK,Betis,es La Liga,29,1990,32.1,3,0.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,cda0b317
2129,Marc Roca,es ESP,MF,Espanyol,es La Liga,22,1996,33.4,70,2.09,50,13,2,4,0,1,3,0.09,2,1,0,0,0,0,da27e268
2130,Rubén Rochina,es ESP,MF,Levante,es La Liga,28,1991,20.8,70,3.36,50,4,2,7,5,2,8,0.38,5,0,0,2,1,0,ecd8c01e
2131,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,28,1990,21.5,59,2.74,44,6,1,1,4,3,8,0.37,4,2,0,0,0,2,e12b0b5b
2132,Rodri,es ESP,MF,Manchester City,eng Premier League,23,1996,27.6,75,2.72,65,0,3,3,3,1,4,0.14,3,0,0,1,0,0,6434f10d
2133,Rodrigo,es ESP,FW,Valencia,es La Liga,28,1991,20.9,52,2.49,41,1,3,3,4,0,14,0.67,9,1,2,0,2,0,1fb1c435
2134,Kévin Rodrigues,pt POR,DFMF,Leganés,es La Liga,25,1994,21.5,63,2.94,36,14,5,4,4,0,4,0.19,3,1,0,0,0,0,f1bed920
2135,Kévin Rodrigues,pt POR,DF,Real Sociedad,es La Liga,25,1994,0.1,1,15.00,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,f1bed920
2136,Ángel Rodríguez,es ESP,FW,Getafe,es La Liga,32,1987,15.6,35,2.24,20,1,4,5,5,0,6,0.38,2,0,2,1,1,0,8cfc2f69
2137,Óscar Rodríguez Arnaiz,es ESP,MFFW,Leganés,es La Liga,21,1998,21.3,84,3.95,51,14,8,4,7,0,5,0.24,3,0,0,1,1,0,19709006
2138,Dani Rodríguez,es ESP,MFFW,Mallorca,es La Liga,31,1988,33.8,86,2.55,61,7,5,4,8,1,8,0.24,4,0,0,1,3,0,70f8e0bd
2139,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,25,1994,10.4,10,0.96,9,0,0,0,1,0,2,0.19,2,0,0,0,0,0,34e393f2
2140,James Rodríguez,co COL,MFFW,Real Madrid,es La Liga,28,1991,4.7,24,5.16,18,4,0,0,2,0,1,0.21,1,0,0,0,0,0,715bf047
2141,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,30,1989,22.4,32,1.43,21,0,2,6,3,0,6,0.27,4,0,0,2,0,0,4ab53cdb
2142,Mario Rodriguez,es ESP,MF,Granada,es La Liga,22,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,a5cdedc7
2143,Ricardo Rodríguez,ch SUI,DF,Milan,it Serie A,26,1992,4.3,5,1.17,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7f78ad23
2144,Rodrygo,br BRA,FW,Real Madrid,es La Liga,18,2001,11.3,29,2.56,26,1,0,0,2,0,1,0.09,1,0,0,0,0,0,8f5e92a6
2145,Jack Rodwell,eng ENG,MF,Sheffield Utd,eng Premier League,28,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,a07579ee
2146,Marko Rog,hr CRO,MF,Cagliari,it Serie A,24,1995,25.7,83,3.22,55,7,7,6,6,2,8,0.31,6,0,0,2,0,0,b6b2b820
2147,Agustín Rogel,uy URU,DF,Toulouse,fr Ligue 1,21,1997,9.5,6,0.63,4,0,0,1,0,1,1,0.10,0,0,0,1,0,0,ea42c03f
2148,Rogério,br BRA,DF,Sassuolo,it Serie A,21,1998,11.3,32,2.84,21,3,0,5,2,1,4,0.35,2,0,0,2,0,0,10e7f486
2149,Marcos Rojo,ar ARG,DF,Manchester Utd,eng Premier League,29,1990,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e0991c04
2150,Filippo Romagna,it ITA,DF,Sassuolo,it Serie A,22,1997,16.4,14,0.85,13,0,0,0,0,1,1,0.06,1,0,0,0,0,0,84594618
2151,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,24,1995,34.3,36,1.05,27,2,1,3,3,0,4,0.12,4,0,0,0,0,0,3ead85f9
2152,Alaixys Romao,tg TOG,MF,Reims,fr Ligue 1,35,1984,19.8,42,2.12,36,0,1,0,4,1,2,0.10,1,0,0,0,1,0,0aa874f4
2153,Cristian Romero,ar ARG,DF,Genoa,it Serie A,21,1998,28.6,31,1.08,24,0,2,1,3,1,4,0.14,2,0,0,1,1,0,a3d94a58
2154,Luka Romero,ar ARG,FW,Mallorca,es La Liga,14,2004,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ca6edaa0
2155,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,27,1991,20.7,41,1.98,35,0,2,1,0,3,1,0.05,1,0,0,0,0,0,4b511457
2156,Rômulo,it ITA,MF,Brescia,it Serie A,32,1987,19.1,45,2.35,36,5,0,2,2,0,4,0.21,4,0,0,0,0,0,07abb358
2157,Rômulo,it ITA,DF,Genoa,it Serie A,32,1987,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,07abb358
2158,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,34,1985,32.4,148,4.57,89,1,15,31,12,0,20,0.62,10,0,3,4,3,0,dea698d9
2159,Facundo Roncaglia,ar ARG,DF,Osasuna,es La Liga,32,1987,14.2,12,0.84,8,1,1,0,1,1,1,0.07,0,1,0,0,0,0,51e3954c
2160,Valentin Rongier,fr FRA,MF,Marseille,fr Ligue 1,24,1994,19.9,55,2.77,44,0,2,5,2,2,2,0.10,1,0,0,0,0,1,ed45c4a5
2161,Valentin Rongier,fr FRA,MF,Nantes,fr Ligue 1,24,1994,3.0,14,4.67,10,1,1,0,1,1,1,0.33,1,0,0,0,0,0,ed45c4a5
2162,Marten de Roon,nl NED,MFDF,Atalanta,it Serie A,28,1991,30.2,76,2.51,70,2,0,1,1,2,10,0.33,10,0,0,0,0,0,2a1beb34
2163,Roberto Rosales,ve VEN,DF,Leganés,es La Liga,30,1988,20.8,56,2.69,35,17,2,2,0,0,4,0.19,4,0,0,0,0,0,81069528
2164,Antonio Rosati,it ITA,GK,Torino,it Serie A,36,1983,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,28a15394
2165,Danny Rose,eng ENG,DF,Tottenham,eng Premier League,29,1990,9.9,17,1.71,12,2,0,0,2,1,0,0.00,0,0,0,0,0,0,89d10e53
2166,Danny Rose,eng ENG,DF,Newcastle Utd,eng Premier League,29,1990,9.6,9,0.94,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0,89d10e53
2167,Luca Rossettini,it ITA,DF,Lecce,it Serie A,34,1985,25.1,8,0.32,8,0,0,0,0,0,2,0.08,2,0,0,0,0,0,47a500ae
2168,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,28,1991,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7b5f516f
2169,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,26,1993,26.3,50,1.90,40,0,6,0,2,2,5,0.19,4,0,1,0,0,0,13203c45
2170,Nolan Roux,fr FRA,FW,Nîmes,fr Ligue 1,31,1988,6.5,19,2.92,13,0,0,5,0,1,3,0.46,1,0,0,2,0,0,3071a619
2171,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,17,2001,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e58cbfd5
2172,Amir Rrahmani,xk KVX,DF,Hellas Verona,it Serie A,25,1994,35.9,33,0.92,24,0,3,6,0,0,4,0.11,1,0,1,2,0,0,4b3e1a38
2173,Rubén,es ESP,GK,Osasuna,es La Liga,35,1984,17.6,3,0.17,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0,24279b8b
2174,Waldo Rubio,es ESP,MFFW,Valladolid,es La Liga,23,1995,9.8,36,3.69,24,0,6,3,2,1,3,0.31,1,0,0,2,0,0,ccaa5728
2175,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,26,1993,19.0,13,0.68,11,0,0,2,0,0,0,0.00,0,0,0,0,0,0,18b896d6
2176,Sebastian Rudy,de GER,MFDF,Hoffenheim,de Bundesliga,29,1990,30.4,105,3.46,75,16,2,3,6,3,11,0.36,9,1,0,0,0,1,80f36c88
2177,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,22.0,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,cac76a72
2178,Dion Ruffo Luci,it ITA,MF,Bologna,it Serie A,18,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,f239e6dd
2179,Daniele Rugani,it ITA,DF,Juventus,it Serie A,25,1994,7.7,4,0.52,4,0,0,0,0,0,1,0.13,1,0,0,0,0,0,14b8fcdf
2180,Mário Rui,pt POR,DF,Napoli,it Serie A,28,1991,21.8,80,3.66,64,4,4,2,4,2,5,0.23,3,2,0,0,0,0,0b5a292a
2181,Aitor Ruibal,es ESP,DFMF,Leganés,es La Liga,23,1996,13.6,36,2.65,25,1,5,4,1,0,1,0.07,1,0,0,0,0,0,a55d8df5
2182,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,23,1996,29.8,126,4.23,114,1,6,2,2,1,13,0.44,11,0,0,1,1,0,c0c7ff58
2183,Gerónimo Rulli,ar ARG,GK,Montpellier,fr Ligue 1,27,1992,25.0,4,0.16,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,625c144a
2184,Lukas Rupp,de GER,FWMF,Norwich City,eng Premier League,28,1991,7.7,15,1.94,12,1,0,1,1,0,0,0.00,0,0,0,0,0,0,3faa1780
2185,Lukas Rupp,de GER,MF,Hoffenheim,de Bundesliga,28,1991,3.8,9,2.38,8,0,0,1,0,0,1,0.26,1,0,0,0,0,0,3faa1780
2186,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,27,1992,38.0,4,0.11,4,0,0,0,0,0,2,0.05,2,0,0,0,0,0,4535e4bb
2187,Julian Ryerson,no NOR,DFMF,Union Berlin,de Bundesliga,21,1997,4.1,5,1.23,2,1,0,0,2,0,0,0.00,0,0,0,0,0,0,009a4f60
2188,Frederik Rønnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,26,1992,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,a70b8345
2189,João Victor Santos Sá,br BRA,MFFW,Wolfsburg,de Bundesliga,25,1994,18.1,41,2.27,28,1,4,5,3,0,4,0.22,3,0,1,0,0,0,1a1033a1
2190,Roli Pereira de Sa,fr FRA,MF,Nantes,fr Ligue 1,22,1996,0.1,2,30.00,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,60f58477
2191,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,26,1993,10.1,23,2.27,18,1,0,0,3,1,1,0.10,0,1,0,0,0,0,fbbb9269
2192,Stefano Sabelli,it ITA,DF,Brescia,it Serie A,26,1993,35.2,72,2.05,52,7,2,1,9,1,4,0.11,3,0,0,0,1,0,0ccac09c
2193,Abdelhamid Sabiri,ma MAR,MF,Paderborn 07,de Bundesliga,22,1996,11.6,36,3.09,22,2,4,3,5,0,3,0.26,2,0,1,0,0,0,4830e0af
2194,Marcel Sabitzer,at AUT,MFFW,RB Leipzig,de Bundesliga,25,1994,27.8,117,4.21,98,8,1,5,2,3,12,0.43,10,0,0,1,1,0,e280527c
2195,Ihsan Sacko,fr FRA,FW,Nice,fr Ligue 1,22,1997,1.6,5,3.08,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0,68a87d66
2196,Alexis Saelemaekers,be BEL,FWDF,Milan,it Serie A,20,1999,7.6,26,3.42,24,0,0,1,1,0,1,0.13,1,0,0,0,0,0,ee251371
2197,Jorge Sáenz,es ESP,DF,Celta Vigo,es La Liga,22,1996,4.1,2,0.49,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,bfca375c
2198,Nuri Şahin,tr TUR,MF,Werder Bremen,de Bundesliga,30,1988,13.9,51,3.67,28,20,1,0,0,2,4,0.29,2,2,0,0,0,0,f4081572
2199,Wesley Saïd,fr FRA,MFFW,Toulouse,fr Ligue 1,24,1995,12.9,38,2.95,21,2,8,4,3,0,2,0.16,2,0,0,0,0,0,90fcf472
2200,Allan Saint-Maximin,fr FRA,MFFW,Newcastle Utd,eng Premier League,22,1997,20.7,88,4.25,53,0,22,6,7,0,9,0.44,6,0,1,1,1,0,2b16cb1a
2201,Théo Sainte-Luce,fr FRA,MFDF,Nîmes,fr Ligue 1,20,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,93c942fb
2202,Borja Sainz,es ESP,MFFW,Alavés,es La Liga,18,2001,6.4,14,2.20,8,0,3,3,0,0,0,0.00,0,0,0,0,0,0,1b40049a
2203,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,29,1990,30.1,30,1.00,24,1,1,3,0,1,2,0.07,1,0,0,1,0,0,9fbbcf39
2204,Bukayo Saka,eng ENG,DFFW,Arsenal,eng Premier League,17,2001,19.5,48,2.46,34,1,8,2,2,1,7,0.36,6,0,1,0,0,0,bc7dc64d
2205,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,29,1990,18.0,35,1.94,27,3,1,0,4,0,1,0.06,0,0,0,0,1,0,d63e2912
2206,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,29,1990,10.3,3,0.29,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,87935cf3
2207,Jacopo Sala,it ITA,DF,SPAL,it Serie A,27,1991,9.5,16,1.69,13,1,1,1,0,0,1,0.11,0,1,0,0,0,0,da5a981b
2208,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,27,1992,32.0,136,4.26,94,6,17,13,5,1,15,0.47,9,2,2,1,1,0,e342ad68
2209,Bartosz Salamon,pl POL,DF,SPAL,it Serie A,28,1991,3.8,1,0.26,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,9b30df1e
2210,Eddie Salcedo,it ITA,FWMF,Hellas Verona,it Serie A,17,2001,7.6,21,2.78,17,0,0,2,2,0,1,0.13,1,0,0,0,0,0,0489bb30
2211,William Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,18,2001,11.0,4,0.36,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,972aeb2a
2212,Yannis Salibur,fr FRA,MFFW,Mallorca,es La Liga,28,1991,0.9,3,3.29,3,0,0,0,0,0,1,1.10,1,0,0,0,0,0,bb4a42be
2213,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,35,1984,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,74733221
2214,Mohammed Salisu,gh GHA,DF,Valladolid,es La Liga,20,1999,30.3,3,0.10,2,0,0,0,1,0,2,0.07,2,0,0,0,0,0,0b33f6ad
2215,Roland Sallai,hu HUN,MFFW,Freiburg,de Bundesliga,22,1997,12.9,42,3.26,28,0,5,2,7,0,4,0.31,2,0,0,0,2,0,bf075f6b
2216,Lazar Samardzic,de GER,MFFW,Hertha BSC,de Bundesliga,17,2002,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,217c93a1
2217,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,23,1996,14.6,16,1.10,16,0,0,0,0,0,3,0.21,3,0,0,0,0,0,08593525
2218,Mbwana Samatta,tz TAN,FW,Aston Villa,eng Premier League,26,1992,10.5,17,1.62,11,0,1,1,3,1,0,0.00,0,0,0,0,0,0,dae8623e
2219,Mama Samba Baldé,gw GNB,FWMF,Dijon,fr Ligue 1,23,1995,18.6,57,3.06,34,0,6,7,10,0,11,0.59,7,0,1,2,1,0,fb14aa28
2220,Junior Sambia,fr FRA,DFMF,Montpellier,fr Ligue 1,22,1996,6.5,19,2.91,9,2,1,3,4,0,1,0.15,1,0,0,0,0,0,24eb7ed6
2221,Frédéric Sammaritano,fr FRA,MFFW,Dijon,fr Ligue 1,33,1986,5.8,30,5.21,12,15,0,2,1,0,3,0.52,2,1,0,0,0,0,8802c1d5
2222,Fede San Emeterio,es ESP,MF,Valladolid,es La Liga,22,1997,19.5,18,0.93,17,0,0,1,0,0,1,0.05,1,0,0,0,0,0,efecd633
2223,Mikel San José,es ESP,MF,Athletic Club,es La Liga,30,1989,4.0,4,1.00,4,0,0,0,0,0,1,0.25,1,0,0,0,0,0,003a5c72
2224,Antonio Sanabria,py PAR,FW,Genoa,it Serie A,23,1996,15.4,43,2.79,29,0,3,5,3,3,5,0.32,3,0,1,0,1,0,0a447501
2225,Oihan Sancet,es ESP,MFFW,Athletic Club,es La Liga,19,2000,8.2,24,2.91,18,0,2,2,2,0,3,0.36,2,0,0,0,1,0,bdb624a3
2226,Renato Sanches,pt POR,MFFW,Lille,fr Ligue 1,21,1997,16.5,71,4.31,41,16,7,4,2,1,4,0.24,2,2,0,0,0,0,032f894e
2227,Renato Sanches,pt POR,MF,Bayern Munich,de Bundesliga,21,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,032f894e
2228,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,30,1988,10.3,68,6.63,44,11,2,5,4,2,13,1.27,9,2,0,0,1,1,2c0f8e9e
2229,Carlos Sánchez,co COL,MF,West Ham,eng Premier League,33,1986,1.3,1,0.77,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,50b51fac
2230,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,23,1996,27.0,5,0.19,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,da7b447d
2231,Germán Sánchez,es ESP,DF,Granada,es La Liga,32,1986,25.5,9,0.35,9,0,0,0,0,0,1,0.04,1,0,0,0,0,0,ea9b2ef9
2232,Javi Sánchez,es ESP,DF,Valladolid,es La Liga,22,1997,5.5,5,0.91,2,1,0,1,1,0,0,0.00,0,0,0,0,0,0,60359288
2233,Manuel Sánchez,es ESP,DF,Atlético Madrid,es La Liga,18,2000,3.6,7,1.94,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ffacd3d5
2234,Víctor Sánchez,es ESP,MF,Espanyol,es La Liga,31,1987,18.8,52,2.77,35,14,1,1,0,1,3,0.16,2,0,1,0,0,0,ad4d0985
2235,Jadon Sancho,eng ENG,FWMF,Dortmund,de Bundesliga,19,2000,25.4,128,5.04,96,13,10,6,2,1,32,1.26,26,2,2,2,0,0,dbf053da
2236,Alex Sandro,br BRA,DF,Juventus,it Serie A,28,1991,26.5,78,2.94,64,4,3,1,6,0,7,0.26,6,0,0,1,0,0,0d82903c
2237,Leroy Sané,de GER,FW,Manchester City,eng Premier League,23,1996,0.1,1,7.50,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2b114be3
2238,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,28,1990,12.5,5,0.40,4,0,0,0,1,0,1,0.08,1,0,0,0,0,0,791abba1
2239,Luca Sangalli,es ESP,MF,Real Sociedad,es La Liga,24,1995,4.1,13,3.15,11,2,0,0,0,0,0,0.00,0,0,0,0,0,0,7958dc65
2240,Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,21,1997,24.2,65,2.69,54,0,3,2,3,3,5,0.21,3,0,0,0,1,1,bced0375
2241,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,33,1986,25.8,44,1.71,40,0,0,0,3,1,2,0.08,2,0,0,0,0,0,466824fb
2242,Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,26,1993,10.1,18,1.78,10,0,0,5,3,0,2,0.20,1,0,0,1,0,0,11ced928
2243,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,24,1994,24.1,83,3.44,55,3,6,5,11,3,5,0.21,4,0,0,1,0,0,6e7f1353
2244,Nicola Sansone,it ITA,FWMF,Bologna,it Serie A,27,1991,25.2,116,4.60,63,23,12,8,9,1,12,0.48,6,2,2,2,0,0,7eb97a8e
2245,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,24,1995,27.8,54,1.94,40,1,3,3,4,3,3,0.11,2,0,0,0,1,0,5e22e2a4
2246,Federico Santander,py PAR,FW,Bologna,it Serie A,28,1991,8.6,28,3.27,21,0,1,2,4,0,3,0.35,1,0,0,1,1,0,df85d472
2247,Davide Santon,it ITA,DF,Roma,it Serie A,28,1991,6.9,7,1.02,3,1,2,0,1,0,0,0.00,0,0,0,0,0,0,88c89891
2248,Samir Santos,br BRA,DF,Udinese,it Serie A,24,1994,17.2,13,0.76,12,1,0,0,0,0,0,0.00,0,0,0,0,0,0,92b4758e
2249,Riccardo Saponara,it ITA,MFFW,Genoa,it Serie A,27,1991,1.9,8,4.29,7,0,1,0,0,0,0,0.00,0,0,0,0,0,0,3bb7af3b
2250,Riccardo Saponara,it ITA,MFFW,Lecce,it Serie A,27,1991,10.5,61,5.80,48,6,0,4,2,1,7,0.67,5,1,0,0,1,0,3bb7af3b
2251,Ivan Šaponjić,rs SRB,DFFW,Atlético Madrid,es La Liga,21,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d2aea9ac
2252,Pablo Sarabia,es ESP,FWMF,Paris S-G,fr Ligue 1,27,1992,12.9,40,3.10,29,2,1,6,1,1,4,0.31,2,0,0,1,1,0,9744ff80
2253,Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,21,1998,2.0,4,2.01,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1c96ad85
2254,Josh Sargent,us USA,FW,Werder Bremen,de Bundesliga,19,2000,15.7,34,2.16,21,0,4,6,2,1,10,0.64,5,0,2,3,0,0,a8d4428b
2255,Bouna Sarr,sn SEN,DFFW,Marseille,fr Ligue 1,27,1992,24.0,48,2.00,33,2,3,3,5,2,7,0.29,5,1,0,0,1,0,1a4b9094
2256,Ismaila Sarr,sn SEN,FWMF,Watford,eng Premier League,21,1998,22.5,73,3.24,53,0,3,7,10,0,8,0.36,5,0,0,0,3,0,bfdb33aa
2257,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,20,1999,16.2,11,0.68,10,0,0,0,0,1,1,0.06,1,0,0,0,0,0,4315f30d
2258,Sidy Sarr,sn SEN,MF,Nîmes,fr Ligue 1,23,1996,12.9,25,1.93,21,0,0,2,1,1,2,0.15,2,0,0,0,0,0,a0b65401
2259,Joan Sastre Vanrell,es ESP,DF,Mallorca,es La Liga,22,1997,15.1,30,1.98,23,3,0,1,2,1,2,0.13,2,0,0,0,0,0,f9acf8bf
