Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,-9999
2228,David Raya,es ESP,GK,Brentford,eng Premier League,25,1995,24.0,7,0.29,6,1,0,0,0,0,1,0.04,1,0,0,0,0,0,98ea5115
2229,Ante Rebić,hr CRO,FW,Milan,it Serie A,27,1993,9.9,51,5.16,36,0,4,7,3,1,3,0.30,2,0,0,0,0,1,536cebe5
2230,Arkadiusz Reca,pl POL,DF,Spezia,it Serie A,26,1995,19.7,29,1.47,23,3,2,0,1,0,3,0.15,2,1,0,0,0,0,6213fd82
2231,Lluís Recasens,es ESP,DF,Espanyol,es La Liga,19,2002,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,c31ea173
2232,Nathan Redmond,eng ENG,MFFW,Southampton,eng Premier League,27,1994,20.4,73,3.58,62,4,0,5,2,0,8,0.39,6,1,0,0,1,0,ab651565
2233,Sergio Reguilón,es ESP,DFMF,Tottenham,eng Premier League,24,1996,21.3,58,2.72,44,2,4,4,3,1,5,0.23,5,0,0,0,0,0,3353737a
2234,Manolo Reina,es ESP,GK,Mallorca,es La Liga,36,1985,21.0,7,0.33,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0,605eb473
2235,Pepe Reina,es ESP,GK,Lazio,it Serie A,38,1982,15.0,2,0.13,2,0,0,0,0,0,1,0.07,1,0,0,0,0,0,e358587b
2236,Jeff Reine-Adélaïde,fr FRA,MFDF,Lyon,fr Ligue 1,23,1998,2.2,13,5.91,12,1,0,0,0,0,2,0.91,2,0,0,0,0,0,d504b3e1
2237,Reinier,br BRA,FWMF,Dortmund,de Bundesliga,19,2002,1.8,3,1.67,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,6b21b7b5
2238,Karim Rekik,nl NED,DF,Sevilla,es La Liga,26,1994,12.2,16,1.31,14,0,0,0,1,1,2,0.16,2,0,0,0,0,0,3376a776
2239,Álex Remiro,es ESP,GK,Real Sociedad,es La Liga,26,1995,35.0,7,0.20,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0,374ee424
2240,Panagiotis Retsos,gr GRE,DF,Hellas Verona,it Serie A,22,1998,0.6,1,1.73,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4bd00a50
2241,Panagiotis Retsos,gr GRE,DFFW,Leverkusen,de Bundesliga,22,1998,0.4,1,2.81,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4bd00a50
2242,Marco Reus,de GER,MFFW,Dortmund,de Bundesliga,32,1989,27.8,105,3.78,78,9,1,5,10,2,26,0.93,18,1,1,1,4,1,36a3ff67
2243,Elvis Rexhbeçaj,de GER,MF,Bochum,de Bundesliga,23,1997,28.2,50,1.77,34,5,1,2,8,0,4,0.14,3,0,0,0,1,0,1ae836b1
2244,Gio Reyna,us USA,MF,Dortmund,de Bundesliga,18,2002,4.9,20,4.09,12,7,1,0,0,0,1,0.20,0,1,0,0,0,0,7fa4e703
2245,Bryan Reynolds,us USA,DF,Roma,it Serie A,20,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2306bf5c
2246,Nico Ribaudo,es ESP,MFFW,Espanyol,es La Liga,20,2001,12.4,34,2.74,22,3,2,3,4,0,1,0.08,1,0,0,0,0,0,ce8039aa
2247,Tiago Ribeiro,pt POR,FW,Monaco,fr Ligue 1,19,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,507d7569
2248,Franck Ribéry,fr FRA,MFFW,Salernitana,it Serie A,38,1983,15.8,63,3.99,47,5,3,2,5,1,5,0.32,3,1,0,0,1,0,f61c7c4e
2249,Samuele Ricci,it ITA,MF,Torino,it Serie A,19,2001,8.0,14,1.74,12,1,0,1,0,0,1,0.12,0,0,0,1,0,0,9823be92
2250,Samuele Ricci,it ITA,MF,Empoli,it Serie A,19,2001,17.0,27,1.59,21,1,0,1,3,1,4,0.24,4,0,0,0,0,0,9823be92
2251,Declan Rice,eng ENG,MF,West Ham,eng Premier League,22,1999,35.3,78,2.21,67,0,5,3,0,3,9,0.25,9,0,0,0,0,0,1c7012b8
2252,Chris Richards,us USA,DF,Hoffenheim,de Bundesliga,21,2000,14.5,11,0.76,10,0,0,1,0,0,5,0.35,5,0,0,0,0,0,0a3d6d2b
2253,Chris Richards,us USA,DF,Bayern Munich,de Bundesliga,21,2000,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0a3d6d2b
2254,Omar Richards,eng ENG,DF,Bayern Munich,de Bundesliga,23,1998,4.9,11,2.26,7,1,1,0,2,0,0,0.00,0,0,0,0,0,0,f9b1b7bf
2255,Taylor Richards,eng ENG,MF,Brighton,eng Premier League,20,2000,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e0243d23
2256,Richarlison,br BRA,FW,Everton,eng Premier League,24,1997,28.0,70,2.50,45,0,3,9,12,1,9,0.32,5,0,0,3,1,0,fa031b34
2257,Marco Richter,de GER,FWMF,Hertha BSC,de Bundesliga,23,1997,18.9,47,2.48,25,8,5,4,5,0,2,0.11,1,0,0,0,1,0,f972644c
2258,Diego Rico,es ESP,DF,Real Sociedad,es La Liga,28,1993,18.3,31,1.70,24,3,0,1,1,2,2,0.11,2,0,0,0,0,0,d9ba39fc
2259,Sergio Rico,es ESP,GK,Mallorca,es La Liga,27,1993,14.0,4,0.29,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,5f0241b2
2260,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,27,1993,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5f0241b2
2261,Jaïro Riedewald,nl NED,MF,Crystal Palace,eng Premier League,24,1996,1.3,4,3.08,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0,7a1f2c08
2262,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,32,1988,31.0,24,0.77,19,5,0,0,0,0,2,0.06,1,1,0,0,0,0,9f941969
2263,Tomás Rincón,ve VEN,MF,Torino,it Serie A,33,1988,1.8,3,1.68,1,1,0,0,1,0,0,0.00,0,0,0,0,0,0,f1cfc209
2264,Tomás Rincón,ve VEN,MF,Sampdoria,it Serie A,33,1988,13.0,13,1.00,12,0,0,0,1,0,1,0.08,1,0,0,0,0,0,f1cfc209
2265,Luis Rioja,es ESP,MFFW,Alavés,es La Liga,27,1993,34.6,92,2.66,56,5,15,8,7,1,7,0.20,5,0,1,1,0,0,eb3dd471
2266,Renaud Ripart,fr FRA,MFFW,Troyes,fr Ligue 1,28,1993,21.0,51,2.43,34,0,4,9,3,1,3,0.14,2,0,0,0,1,0,beae3a73
2267,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,25,1995,20.0,45,2.24,34,1,4,1,3,2,6,0.30,5,0,0,0,0,1,ea0aa7e0
2268,Matt Ritchie,sct SCO,DF,Newcastle Utd,eng Premier League,31,1989,14.9,47,3.16,22,22,0,2,0,1,3,0.20,2,1,0,0,0,0,71ef519e
2269,Maxence Rivera,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,46a7b605
2270,Rober,es ESP,DF,Levante,es La Liga,26,1995,22.3,19,0.85,16,0,0,2,0,1,4,0.18,2,0,0,2,0,0,c00097d2
2271,Sergi Roberto,es ESP,MFDF,Barcelona,es La Liga,29,1992,4.4,7,1.58,7,0,0,0,0,0,1,0.23,1,0,0,0,0,0,335fa267
2272,Connor Roberts,wls WAL,DF,Burnley,eng Premier League,25,1995,18.8,29,1.54,24,1,0,1,2,1,1,0.05,1,0,0,0,0,0,24fae784
2273,Patrick Roberts,eng ENG,MF,Troyes,fr Ligue 1,24,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,59d93937
2274,Tyler Roberts,wls WAL,MFFW,Leeds United,eng Premier League,22,1999,11.0,30,2.74,23,1,1,3,2,0,1,0.09,1,0,0,0,0,0,6c17e046
2275,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,27,1994,28.2,112,3.97,81,24,1,2,3,1,17,0.60,14,3,0,0,0,0,2e4f5f03
2276,Marc Roca,es ESP,MF,Bayern Munich,de Bundesliga,24,1996,4.2,9,2.14,6,2,0,1,0,0,1,0.24,1,0,0,0,0,0,da27e268
2277,Rubén Rochina,es ESP,MFFW,Granada,es La Liga,30,1991,8.3,24,2.91,19,3,2,0,0,0,4,0.48,2,2,0,0,0,0,ecd8c01e
2278,Cimo Röcker,de GER,DF,Hertha BSC,de Bundesliga,27,1994,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,611b1aae
2279,Enzo Roco,cl CHI,DF,Elche,es La Liga,28,1992,28.4,7,0.25,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,37f827ec
2280,Stian Rode Gregersen,no NOR,DF,Bordeaux,fr Ligue 1,26,1995,21.7,8,0.37,6,0,0,0,1,1,1,0.05,1,0,0,0,0,0,5f011e05
2281,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,30,1990,8.4,31,3.68,28,0,0,2,0,1,1,0.12,1,0,0,0,0,0,e12b0b5b
2282,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,23,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,8d62d31a
2283,Rodri,es ESP,MF,Manchester City,eng Premier League,25,1996,32.0,93,2.90,82,1,1,5,1,3,6,0.19,6,0,0,0,0,0,6434f10d
2284,Rodrigo,es ESP,MFFW,Leeds United,eng Premier League,30,1991,25.2,79,3.14,63,3,5,3,2,3,4,0.16,2,0,2,0,0,0,1fb1c435
2285,Rodrigo,es ESP,FW,Betis,es La Liga,21,2000,9.8,37,3.78,28,0,1,3,5,0,6,0.61,4,0,0,0,2,0,85bed4ee
2286,Gerson Rodrigues,lu LUX,FWMF,Troyes,fr Ligue 1,26,1995,9.4,21,2.23,19,0,0,2,0,0,2,0.21,1,0,0,1,0,0,3814b753
2287,Kévin Rodrigues,pt POR,DFFW,Rayo Vallecano,es La Liga,27,1994,4.8,8,1.65,5,2,0,0,1,0,0,0.00,0,0,0,0,0,0,f1bed920
2288,Ángel Rodríguez,es ESP,FWMF,Mallorca,es La Liga,34,1987,17.2,32,1.87,21,0,2,4,5,0,5,0.29,3,0,0,0,2,0,8cfc2f69
2289,Óscar Rodríguez Arnaiz,es ESP,MFFW,Getafe,es La Liga,23,1998,10.5,26,2.48,10,8,1,4,3,0,4,0.38,4,0,0,0,0,0,19709006
2290,Óscar Rodríguez Arnaiz,es ESP,FWMF,Sevilla,es La Liga,23,1998,4.6,16,3.45,11,3,0,0,1,1,2,0.43,1,0,0,0,1,0,19709006
2291,Dani Rodríguez,es ESP,MFFW,Mallorca,es La Liga,33,1988,31.5,92,2.92,58,12,4,7,8,3,6,0.19,4,1,0,1,0,0,70f8e0bd
2292,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,27,1994,28.1,51,1.81,46,0,0,3,2,0,4,0.14,4,0,0,0,0,0,34e393f2
2293,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,32,1989,15.4,29,1.89,18,1,1,6,3,0,4,0.26,2,1,0,1,0,0,4ab53cdb
2294,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,28,1992,27.5,43,1.57,22,18,0,3,0,0,3,0.11,1,1,0,1,0,0,7f78ad23
2295,Rodrygo,br BRA,FW,Real Madrid,es La Liga,20,2001,16.9,69,4.07,42,7,9,4,7,0,12,0.71,8,0,1,1,2,0,8f5e92a6
2296,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,22,1999,13.8,15,1.09,11,0,1,1,2,0,3,0.22,2,0,0,1,0,0,57c94db2
2297,Marko Rog,hr CRO,MF,Cagliari,it Serie A,26,1995,3.5,18,5.23,14,0,1,1,2,0,2,0.58,1,0,0,0,1,0,b6b2b820
2298,Rogério,br BRA,DF,Sassuolo,it Serie A,23,1998,19.2,51,2.65,40,6,3,0,1,1,3,0.16,3,0,0,0,0,0,10e7f486
2299,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,26,1995,15.7,12,0.77,11,0,0,1,0,0,2,0.13,2,0,0,0,0,0,3ead85f9
2300,Simone Romagnoli,it ITA,DF,Empoli,it Serie A,31,1990,16.6,11,0.66,9,2,0,0,0,0,1,0.06,1,0,0,0,0,0,09899de8
2301,Leonardo Román,es ESP,GK,Mallorca,es La Liga,21,2000,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,924ff27e
2302,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,23,1998,20.5,18,0.88,16,1,0,0,1,0,1,0.05,1,0,0,0,0,0,a3d94a58
2303,Iván Romero,es ESP,FW,Sevilla,es La Liga,20,2001,2.0,3,1.52,1,0,0,0,2,0,1,0.51,1,0,0,0,0,0,2fbe6af0
2304,Luka Romero,ar ARG,FW,Lazio,it Serie A,16,2004,0.9,2,2.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ca6edaa0
2305,Sergio Romero,ar ARG,GK,Venezia,it Serie A,34,1987,16.0,5,0.31,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,1e26e376
2306,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,29,1991,32.1,74,2.31,70,0,2,0,0,2,4,0.12,4,0,0,0,0,0,4b511457
2307,Cristiano Ronaldo,pt POR,FW,Manchester Utd,eng Premier League,36,1985,27.3,82,3.00,62,0,9,6,5,0,9,0.33,4,0,2,1,2,0,dea698d9
2308,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,36,1985,0.3,2,5.81,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,dea698d9
2309,Salomón Rondón,ve VEN,FW,Everton,eng Premier League,31,1989,8.8,18,2.05,13,0,2,3,0,0,0,0.00,0,0,0,0,0,0,b318a643
2310,Valentin Rongier,fr FRA,MFDF,Marseille,fr Ligue 1,26,1994,24.4,58,2.38,46,0,6,4,1,1,6,0.25,4,0,0,2,0,0,ed45c4a5
2311,Marten de Roon,nl NED,MFDF,Atalanta,it Serie A,30,1991,28.3,42,1.48,38,1,1,1,0,1,3,0.11,3,0,0,0,0,0,2a1beb34
2312,Unai Ropero,es ESP,MF,Alavés,es La Liga,19,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7868c973
2313,Pablo Rosario,nl NED,MF,Nice,fr Ligue 1,24,1997,30.3,52,1.71,47,0,1,0,2,2,7,0.23,7,0,0,0,0,0,1a6b7ea4
2314,Romario Rösch,de GER,MF,Mainz 05,de Bundesliga,22,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,87ebfdb8
2315,Danny Rose,eng ENG,DF,Watford,eng Premier League,31,1990,7.7,15,1.96,11,3,0,0,1,0,1,0.13,0,1,0,0,0,0,89d10e53
2316,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,30,1991,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7b5f516f
2317,Tom Rothe,de GER,DF,Dortmund,de Bundesliga,16,2004,1.0,1,0.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,90c1f9a4
2318,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,28,1993,19.7,35,1.77,29,2,2,1,1,0,1,0.05,1,0,0,0,0,0,13203c45
2319,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,19,2001,16.3,61,3.74,28,25,1,2,4,1,6,0.37,2,4,0,0,0,0,e58cbfd5
2320,Jon Rowe,eng ENG,FWMF,Norwich City,eng Premier League,18,2003,2.5,8,3.24,4,1,3,0,0,0,0,0.00,0,0,0,0,0,0,8c12f884
2321,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,27,1994,32.5,21,0.65,18,0,0,2,0,1,4,0.12,4,0,0,0,0,0,4b3e1a38
2322,Ruan,br BRA,DF,Sassuolo,it Serie A,22,1999,2.4,5,2.10,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0,a378a02a
2323,Rubén,es ESP,DF,Espanyol,es La Liga,20,2001,1.7,2,1.20,1,0,1,0,0,0,1,0.60,1,0,0,0,0,0,35d4f151
2324,John Ruddy,eng ENG,GK,Wolves,eng Premier League,34,1986,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,da8b19e2
2325,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,28,1993,33.7,45,1.33,38,0,0,4,2,1,9,0.27,6,0,0,1,2,0,18b896d6
2326,Sebastian Rudy,de GER,MF,Hoffenheim,de Bundesliga,31,1990,8.6,16,1.86,13,1,0,1,1,0,4,0.47,3,0,0,0,1,0,80f36c88
2327,Daniele Rugani,it ITA,DF,Juventus,it Serie A,27,1994,9.8,1,0.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,14b8fcdf
2328,Matteo Ruggeri,it ITA,DF,Salernitana,it Serie A,19,2002,7.5,8,1.06,7,1,0,0,0,0,1,0.13,1,0,0,0,0,0,ae9898c5
2329,Mário Rui,pt POR,DF,Napoli,it Serie A,30,1991,33.2,83,2.50,65,5,3,3,6,1,10,0.30,5,2,0,1,2,0,0b5a292a
2330,Aitor Ruibal,es ESP,FWDF,Betis,es La Liga,25,1996,9.5,34,3.57,24,0,3,4,2,1,1,0.11,0,0,0,0,1,0,a55d8df5
2331,Isma Ruiz,es ESP,MF,Granada,es La Liga,20,2001,3.1,4,1.27,4,0,0,0,0,0,1,0.32,1,0,0,0,0,0,6e36226f
2332,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,25,1996,26.5,84,3.17,77,1,0,3,2,1,11,0.42,11,0,0,0,0,0,c0c7ff58
2333,Víctor Ruiz,es ESP,DF,Betis,es La Liga,32,1989,15.8,11,0.70,9,0,0,1,0,1,2,0.13,2,0,0,0,0,0,b3dc6eca
2334,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,29,1992,32.0,6,0.19,4,2,0,0,0,0,1,0.03,0,1,0,0,0,0,625c144a
2335,Lukas Rupp,de GER,MF,Norwich City,eng Premier League,30,1991,8.5,25,2.93,20,0,3,1,1,0,1,0.12,1,0,0,0,0,0,3faa1780
2336,Alessandro Russo,it ITA,MF,Salernitana,it Serie A,17,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7152082d
2337,Franco Russo,ar ARG,DF,Mallorca,es La Liga,26,1994,16.3,7,0.43,4,0,0,1,0,2,0,0.00,0,0,0,0,0,0,b75ac54b
2338,Georginio Rutter,fr FRA,FWMF,Hoffenheim,de Bundesliga,19,2002,17.9,46,2.57,25,0,9,4,5,3,7,0.39,4,0,3,0,0,0,c64c01fc
2339,Mathew Ryan,au AUS,GK,Real Sociedad,es La Liga,29,1992,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4535e4bb
2340,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,23,1997,15.9,34,2.14,26,2,1,5,0,0,3,0.19,2,0,0,1,0,0,009a4f60
2341,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,28,1992,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,a70b8345
2342,José Sá,pt POR,GK,Wolves,eng Premier League,28,1993,36.5,4,0.11,3,1,0,0,0,0,1,0.03,0,1,0,0,0,0,903b6e8b
2343,Roli Pereira de Sa,fr FRA,MF,Nantes,fr Ligue 1,24,1996,6.4,16,2.51,10,2,2,1,0,1,0,0.00,0,0,0,0,0,0,60f58477
2344,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,28,1993,8.8,12,1.37,11,0,0,0,1,0,1,0.11,1,0,0,0,0,0,fbbb9269
2345,Mathys Saban,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,19,2002,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7d9f3d69
2346,Stefano Sabelli,it ITA,DF,Genoa,it Serie A,28,1993,3.9,6,1.55,4,1,0,0,1,0,0,0.00,0,0,0,0,0,0,0ccac09c
2347,Abdelhamid Sabiri,ma MAR,MFFW,Sampdoria,it Serie A,24,1996,9.9,28,2.82,18,2,4,0,2,2,5,0.50,2,0,1,0,1,1,4830e0af
2348,Marcel Sabitzer,at AUT,MFDF,Bayern Munich,de Bundesliga,27,1994,10.1,26,2.58,23,0,0,2,0,1,2,0.20,2,0,0,0,0,0,e280527c
2349,Marcel Sabitzer,at AUT,MFFW,RB Leipzig,de Bundesliga,27,1994,0.5,2,3.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e280527c
2350,Falaye Sacko,ml MLI,DF,Saint-Étienne,fr Ligue 1,26,1995,7.4,9,1.21,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,6388e356
2351,Alexis Saelemaekers,be BEL,FW,Milan,it Serie A,22,1999,20.7,82,3.96,61,3,8,5,4,1,8,0.39,5,0,1,0,2,0,ee251371
2352,Rafiki Said Ahamada,fr FRA,MFFW,Brest,fr Ligue 1,21,2000,1.4,7,5.16,4,1,2,0,0,0,0,0.00,0,0,0,0,0,0,c2e5f306
2353,Wesley Saïd,fr FRA,FWMF,Lens,fr Ligue 1,26,1995,7.3,28,3.85,20,0,2,4,2,0,5,0.69,2,0,0,2,1,0,90fcf472
2354,Allan Saint-Maximin,fr FRA,FWMF,Newcastle Utd,eng Premier League,24,1997,31.2,130,4.17,84,1,31,5,7,2,11,0.35,8,0,2,1,0,0,2b16cb1a
2355,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,31,1990,30.1,16,0.53,15,0,0,1,0,0,0,0.00,0,0,0,0,0,0,9fbbcf39
2356,Bukayo Saka,eng ENG,FWMF,Arsenal,eng Premier League,19,2001,33.1,158,4.78,108,20,9,10,11,0,18,0.54,9,4,0,2,3,0,bc7dc64d
2357,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,31,1990,28.6,17,0.59,16,1,0,0,0,0,4,0.14,3,1,0,0,0,0,87935cf3
2358,Bakary Sako,ml MLI,FWMF,Saint-Étienne,fr Ligue 1,33,1988,1.7,3,1.74,1,1,0,1,0,0,0,0.00,0,0,0,0,0,0,381d7d54
2359,Jacopo Sala,it ITA,MF,Spezia,it Serie A,29,1991,9.8,19,1.94,14,0,0,0,3,2,0,0.00,0,0,0,0,0,0,da5a981b
2360,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,29,1992,30.7,140,4.56,103,0,17,18,2,0,25,0.81,17,0,5,2,1,0,e342ad68
2361,Eddie Salcedo,it ITA,MFFW,Spezia,it Serie A,19,2001,4.8,16,3.35,11,1,0,3,1,0,1,0.21,1,0,0,0,0,0,0489bb30
2362,William Saliba,fr FRA,DF,Marseille,fr Ligue 1,20,2001,36.0,29,0.81,26,0,0,2,0,1,3,0.08,2,0,0,1,0,0,972aeb2a
2363,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,37,1984,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,74733221
2364,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,22,1999,33.0,33,1.00,28,1,0,3,0,1,5,0.15,3,0,0,1,0,1,0b33f6ad
2365,Roland Sallai,hu HUN,MFFW,Freiburg,de Bundesliga,24,1997,17.2,48,2.78,31,0,1,6,10,0,7,0.41,4,0,0,1,2,0,bf075f6b
2366,Yoann Salmier,gf GUF,DF,Troyes,fr Ligue 1,28,1992,29.6,23,0.78,20,0,1,1,0,1,1,0.03,0,0,0,1,0,0,c3725db2
2367,Salvi,es ESP,MFFW,Cádiz,es La Liga,30,1991,15.5,24,1.55,15,1,0,7,1,0,3,0.19,1,0,0,2,0,0,405f267a
2368,Lazar Samardzic,de GER,MFFW,Udinese,it Serie A,19,2002,5.4,40,7.35,20,12,4,1,2,1,5,0.92,0,3,2,0,0,0,217c93a1
2369,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,25,1996,18.4,29,1.58,23,0,1,5,0,0,3,0.16,2,0,0,1,0,0,08593525
2370,Mama Samba Baldé,gw GNB,MFFW,Troyes,fr Ligue 1,25,1995,19.1,49,2.57,31,0,10,4,4,0,5,0.26,2,0,0,2,1,0,fb14aa28
2371,Albert Sambi Lokonga,be BEL,MF,Arsenal,eng Premier League,21,1999,12.6,39,3.09,36,0,0,1,1,1,0,0.00,0,0,0,0,0,0,1b4f1169
2372,Junior Sambia,fr FRA,DFFW,Montpellier,fr Ligue 1,24,1996,17.0,34,2.00,20,0,4,3,7,0,3,0.18,2,0,0,1,0,0,24eb7ed6
2373,Luigi Samele,it ITA,FW,Sassuolo,it Serie A,19,2002,0.1,1,18.00,1,0,0,0,0,0,1,18.00,1,0,0,0,0,0,548fea2f
2374,Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,24,1997,9.2,10,1.08,9,0,0,0,0,1,3,0.33,2,0,0,0,0,1,efecd633
2375,Antonio Sanabria,py PAR,FW,Torino,it Serie A,25,1996,20.0,35,1.75,24,0,2,6,3,0,5,0.25,1,0,1,1,2,0,0a447501
2376,Oihan Sancet,es ESP,FW,Athletic Club,es La Liga,21,2000,15.8,59,3.74,42,1,4,6,4,2,6,0.38,5,0,0,0,0,1,bdb624a3
2377,Renato Sanches,pt POR,MFFW,Lille,fr Ligue 1,23,1997,18.3,88,4.79,69,11,5,2,0,1,10,0.54,7,3,0,0,0,0,032f894e
2378,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,32,1988,9.8,53,5.44,38,6,2,3,2,2,6,0.62,5,1,0,0,0,0,2c0f8e9e
2379,Antonio Sánchez,es ESP,MFFW,Mallorca,es La Liga,24,1997,18.0,35,1.95,31,0,0,2,2,0,0,0.00,0,0,0,0,0,0,a254bbe0
2380,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,25,1996,18.1,20,1.10,19,0,0,1,0,0,1,0.06,1,0,0,0,0,0,da7b447d
2381,Germán Sánchez,es ESP,DF,Granada,es La Liga,34,1986,25.5,17,0.67,12,1,0,4,0,0,0,0.00,0,0,0,0,0,0,ea9b2ef9
2382,Juan Sánchez,es ESP,,Sevilla,es La Liga,17,2003,0.1,,,,,,,,,,,,,,,,,ff4f78e1
2383,Manuel Sánchez,es ESP,DF,Osasuna,es La Liga,20,2000,25.1,48,1.92,42,3,0,0,2,1,5,0.20,5,0,0,0,0,0,ffacd3d5
2384,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,23,1997,37.0,5,0.14,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6a713852
2385,Jadon Sancho,eng ENG,FWMF,Manchester Utd,eng Premier League,21,2000,21.1,88,4.17,72,3,10,2,1,0,9,0.43,7,0,2,0,0,0,dbf053da
2386,Philippe Sandler,nl NED,DF,Troyes,fr Ligue 1,24,1997,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,60740e70
2387,Alex Sandro,br BRA,DF,Juventus,it Serie A,30,1991,19.8,42,2.12,36,1,1,0,3,1,7,0.35,6,0,0,0,1,0,0d82903c
2388,Leroy Sané,de GER,FWMF,Bayern Munich,de Bundesliga,25,1996,22.0,113,5.15,79,8,12,11,2,1,14,0.64,10,0,1,2,1,0,2b114be3
2389,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,35,1986,8.4,13,1.54,12,1,0,0,0,0,2,0.24,1,1,0,0,0,0,466824fb
2390,Mohamed Sankoh,nl NED,FW,Stuttgart,de Bundesliga,17,2003,0.0,1,22.50,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,be625686
