Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,-9999
1596,Faitout Maouassa,fr FRA,DF,Rennes,fr Ligue 1,22,1998,13.0,20,11,10,8,2,11,19,57.9,8,9,1,8,17,37,36,0,e54a9890
1597,Sekou Mara,fr FRA,FWMF,Bordeaux,fr Ligue 1,18,2002,2.5,5,3,1,3,1,2,10,20.0,8,0,0,0,1,6,1,0,3544641e
1598,Maranhão,br BRA,FW,Valladolid,es La Liga,23,1996,13.1,8,2,2,2,4,0,8,0.0,8,15,2,13,2,10,9,0,ae86d473
1599,Fernando Marçal,br BRA,DFMF,Wolves,eng Premier League,31,1989,6.9,13,5,6,7,0,6,11,54.5,5,11,2,9,12,25,25,0,9ae9eaea
1600,Fernando Marçal,br BRA,DF,Lyon,fr Ligue 1,31,1989,0.9,1,0,0,1,0,0,0,,0,0,0,0,2,3,0,0,9ae9eaea
1601,Marcelo,br BRA,DFMF,Real Madrid,es La Liga,32,1988,11.7,25,21,11,6,8,11,24,45.8,13,13,1,12,10,35,15,0,603116a7
1602,Marcelo,br BRA,DF,Lyon,fr Ligue 1,33,1987,32.3,44,29,30,12,2,26,37,70.3,11,35,25,10,49,93,122,2,e3d0b0c4
1603,Solly March,eng ENG,DFMF,Brighton,eng Premier League,26,1994,18.6,49,23,24,15,10,18,34,52.9,16,30,5,25,22,71,30,0,bb5fbd2b
1604,Federico Marchetti,it ITA,GK,Genoa,it Serie A,37,1983,3.7,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,1,f794b426
1605,Riccardo Marchizza,it ITA,DF,Spezia,it Serie A,22,1998,17.3,20,11,12,5,3,12,21,57.1,9,13,4,9,11,31,27,0,91d0fabf
1606,Gian Marco Ferrari,it ITA,DF,Sassuolo,it Serie A,28,1992,33.5,32,20,15,14,3,10,23,43.5,13,46,37,9,50,82,100,1,8650af85
1607,Iván Marcone,ar ARG,MF,Elche,es La Liga,30,1990,29.4,64,41,42,17,5,35,84,41.7,49,27,8,19,36,100,33,3,b14f755d
1608,Óscar de Marcos,es ESP,DFMF,Athletic Club,es La Liga,31,1989,16.9,28,17,12,10,6,10,25,40.0,15,12,1,11,12,40,38,0,9f323c71
1609,Dario Maresic,at AUT,DF,Reims,fr Ligue 1,20,1999,5.7,12,7,8,4,0,8,14,57.1,6,7,2,5,10,22,17,1,5d93ccee
1610,José Mari,es ESP,MF,Cádiz,es La Liga,32,1987,16.1,32,17,13,18,1,14,31,45.2,17,16,7,9,27,59,33,1,6f4c734d
1611,Pablo Marí,es ESP,DF,Arsenal,eng Premier League,26,1993,10.0,15,9,12,3,0,5,10,50.0,5,8,7,1,9,24,30,2,aa54ec6f
1612,José María Giménez,uy URU,DF,Atlético Madrid,es La Liga,25,1995,19.6,20,7,14,5,1,12,17,70.6,5,17,11,6,21,41,65,0,f0da930c
1613,Mariano,do DOM,FW,Real Madrid,es La Liga,26,1993,5.7,4,2,2,1,1,0,9,0.0,9,3,1,2,0,4,3,0,5c4dc0ff
1614,Jordan Marié,fr FRA,MF,Dijon,fr Ligue 1,28,1991,15.9,34,17,9,23,2,23,56,41.1,33,14,5,9,23,57,12,2,0d2158d5
1615,Adrián Marín,es ESP,DFMF,Alavés,es La Liga,23,1997,1.0,1,1,0,1,0,0,2,0.0,2,1,0,1,2,3,2,0,b7f2edff
1616,Adrián Marín,es ESP,DFMF,Granada,es La Liga,23,1997,3.0,5,2,1,3,1,2,3,66.7,1,5,2,3,4,9,9,0,b7f2edff
1617,Răzvan Marin,ro ROU,MF,Cagliari,it Serie A,24,1996,32.9,54,33,26,22,6,27,53,50.9,26,29,10,19,29,83,15,0,7fac99d4
1618,Guillermo Maripán,cl CHI,DF,Monaco,fr Ligue 1,26,1994,23.2,26,11,17,9,0,15,27,55.6,12,18,11,7,27,53,66,1,d9764034
1619,Marlon,br BRA,DF,Sassuolo,it Serie A,24,1995,19.4,19,13,13,6,0,13,18,72.2,5,23,17,6,27,46,44,2,cdf65d12
1620,Omar Marmoush,eg EGY,FW,Wolfsburg,de Bundesliga,21,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0e0102eb
1621,Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,26,1994,23.6,27,21,14,10,3,15,26,57.7,11,21,9,12,27,54,75,2,d5f2f82b
1622,Luca Marrone,it ITA,DF,Crotone,it Serie A,30,1990,17.6,25,18,16,9,0,13,21,61.9,8,22,11,11,26,51,56,1,ea468ea8
1623,Roger Martí,es ESP,FW,Levante,es La Liga,29,1991,24.4,11,7,5,4,2,6,23,26.1,17,10,3,7,4,15,6,0,0ae4e09a
1624,Anthony Martial,fr FRA,FW,Manchester Utd,eng Premier League,24,1995,16.4,2,1,1,1,0,0,10,0.0,10,17,3,14,1,3,8,0,8b788c01
1625,Aarón Martín,es ESP,DF,Celta Vigo,es La Liga,23,1997,17.1,34,20,15,16,3,10,33,30.3,23,15,4,11,13,47,37,0,2f3e911a
1626,Aarón Martín,es ESP,DFFW,Mainz 05,de Bundesliga,23,1997,2.9,3,2,2,1,0,2,4,50.0,2,1,0,1,2,5,2,0,2f3e911a
1627,Álex Martín,es ESP,DF,Cádiz,es La Liga,22,1998,1.1,2,0,1,1,0,2,4,50.0,2,1,1,0,0,2,6,0,80153344
1628,Jonas Martin,fr FRA,MF,Rennes,fr Ligue 1,30,1990,5.4,11,9,5,4,2,5,14,35.7,9,11,2,9,13,24,2,1,468fdbad
1629,Martinelli,br BRA,FW,Arsenal,eng Premier League,19,2001,6.5,7,1,2,3,2,4,10,40.0,6,6,0,6,8,15,4,0,48a5a5d6
1630,Emiliano Martínez,ar ARG,GK,Aston Villa,eng Premier League,27,1992,38.0,3,3,3,0,0,3,4,75.0,1,0,0,0,2,5,10,2,7956236f
1631,Iñigo Martínez,es ESP,DF,Athletic Club,es La Liga,29,1991,28.0,22,15,16,6,0,9,27,33.3,18,17,7,10,28,50,96,0,3fc45c73
1632,Javi Martínez,es ESP,MFFW,Osasuna,es La Liga,20,1999,5.1,9,4,1,6,2,5,12,41.7,7,9,0,9,5,14,4,0,3672b352
1633,Javi Martínez,es ESP,DFMF,Bayern Munich,de Bundesliga,31,1988,5.2,10,5,4,4,2,7,9,77.8,2,8,4,4,13,23,19,0,7f97771d
1634,Josep Martinez,es ESP,GK,RB Leipzig,de Bundesliga,22,1998,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,11d8aff0
1635,Lautaro Martínez,ar ARG,FW,Inter,it Serie A,22,1997,28.5,25,12,5,11,9,7,24,29.2,17,31,1,30,27,52,16,0,f7036e1c
1636,Pablo Martinez,fr FRA,DF,Nîmes,fr Ligue 1,31,1989,6.0,10,7,7,3,0,7,7,100.0,0,6,4,2,11,21,28,0,1ad8cb67
1637,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,it Serie A,24,1996,16.5,32,20,17,11,4,18,41,43.9,23,27,9,18,39,71,48,0,3ec3c1c9
1638,Gelson Martins,pt POR,MFFW,Monaco,fr Ligue 1,25,1995,17.2,41,26,12,16,13,15,37,40.5,22,20,0,20,13,54,8,0,3ef0fa48
1639,Adam Marušić,me MNE,DF,Lazio,it Serie A,27,1992,33.0,38,22,22,15,1,20,40,50.0,20,38,6,32,40,78,54,0,d4535821
1640,Sylvain Marveaux,fr FRA,MFFW,Lorient,fr Ligue 1,34,1986,2.2,6,3,1,4,1,3,3,100.0,0,2,0,2,1,7,2,0,4ef705ab
1641,Marvin,es ESP,DFMF,Real Madrid,es La Liga,20,2000,1.5,3,2,0,3,0,1,2,50.0,1,1,0,1,2,5,3,0,efaefda0
1642,Omar Mascarell,es ESP,MF,Schalke 04,de Bundesliga,27,1993,19.6,41,24,15,19,7,21,54,38.9,33,40,14,26,37,78,32,1,11fd2b75
1643,Andrea Masiello,it ITA,DF,Genoa,it Serie A,34,1986,28.5,38,22,29,6,3,23,48,47.9,25,32,13,19,53,91,107,3,e0314d87
1644,Jordi Masip,es ESP,GK,Valladolid,es La Liga,31,1989,25.0,0,0,0,0,0,0,2,0.0,2,2,0,2,2,2,8,1,8fae77ea
1645,Roberto Massimo,de GER,DFFW,Stuttgart,de Bundesliga,19,2000,8.4,21,11,13,5,3,11,24,45.8,13,5,1,4,11,32,13,0,fc62fdf4
1646,Giuseppe Mastinu,it ITA,FW,Spezia,it Serie A,28,1991,0.4,1,1,0,0,1,1,1,100.0,0,1,0,1,0,1,0,0,26cd1bff
1647,Arthur Masuaku,cd COD,DFMF,West Ham,eng Premier League,26,1993,11.2,20,12,14,6,0,11,34,32.4,23,12,0,12,8,28,28,2,57df7a11
1648,Jaime Mata,es ESP,FW,Getafe,es La Liga,31,1988,22.6,12,7,1,3,8,3,18,16.7,15,13,2,11,6,18,16,0,02319ad7
1649,Juan Mata,es ESP,FWMF,Manchester Utd,eng Premier League,32,1988,5.7,1,0,1,0,0,0,7,0.0,7,3,0,3,3,4,3,0,29733c72
1650,Pape Matar Sarr,sn SEN,MF,Metz,fr Ligue 1,17,2002,17.7,45,29,19,21,5,20,38,52.6,18,24,4,20,27,72,16,0,feb5d972
1651,Eliot Matazo,be BEL,MF,Monaco,fr Ligue 1,18,2002,3.5,11,5,6,5,0,3,7,42.9,4,1,0,1,1,12,2,0,15944afd
1652,Jean-Philippe Mateta,fr FRA,FW,Crystal Palace,eng Premier League,23,1997,2.5,1,1,0,1,0,1,3,33.3,2,1,0,1,0,1,2,0,50e6dc35
1653,Jean-Philippe Mateta,fr FRA,FW,Mainz 05,de Bundesliga,23,1997,11.1,6,3,1,3,2,0,3,0.0,3,3,1,2,4,10,6,0,50e6dc35
1654,Nemanja Matić,rs SRB,MF,Manchester Utd,eng Premier League,31,1988,12.3,25,11,13,12,0,13,31,41.9,18,19,5,14,22,47,10,3,eb7822d7
1655,Joël Matip,cm CMR,DF,Liverpool,eng Premier League,28,1991,7.7,14,9,7,7,0,7,8,87.5,1,6,0,6,7,21,22,0,b217ef29
1656,Rabbi Matondo,wls WAL,FWMF,Schalke 04,de Bundesliga,19,2000,2.4,3,2,0,3,0,2,3,66.7,1,1,0,1,1,4,1,0,33144cc5
1657,Ryder Matos,br BRA,MF,Udinese,it Serie A,27,1993,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,7280b54f
1658,Henning Matriciani,de GER,DF,Schalke 04,de Bundesliga,20,2000,0.3,1,1,1,0,0,1,1,100.0,0,1,0,1,0,1,1,0,ab3f1bdf
1659,Chrislain Matsima,fr FRA,DFFW,Monaco,fr Ligue 1,18,2002,3.9,5,4,3,2,0,4,7,57.1,3,3,0,3,4,9,12,0,cf1ef7ec
1660,Federico Mattiello,it ITA,DF,Spezia,it Serie A,25,1995,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,fba81826
1661,Neal Maupay,fr FRA,FWMF,Brighton,eng Premier League,23,1996,27.9,20,8,9,7,4,4,24,16.7,20,20,0,20,13,33,6,0,4bcf39f6
1662,Tony Mauricio,fr FRA,MF,Lens,fr Ligue 1,26,1994,5.6,19,12,7,8,4,11,17,64.7,6,8,1,7,3,22,4,0,96e5168e
1663,Stephy Mavididi,eng ENG,FWMF,Montpellier,fr Ligue 1,22,1998,22.6,18,5,7,10,1,8,23,34.8,15,12,0,12,14,32,6,0,30144daa
1664,Konstantinos Mavropanos,gr GRE,DF,Stuttgart,de Bundesliga,22,1997,16.3,42,29,29,12,1,27,46,58.7,19,25,10,15,59,101,66,1,00963611
1665,Eric Maxim Choupo-Moting,cm CMR,FWMF,Bayern Munich,de Bundesliga,31,1989,9.1,8,2,0,5,3,1,4,25.0,3,6,0,6,2,10,7,0,0e6bc38c
1666,Borja Mayoral,es ESP,FW,Roma,it Serie A,23,1997,17.2,3,2,0,0,3,1,10,10.0,9,5,0,5,0,3,5,2,64e8ed6d
1667,Borja Mayoral,es ESP,FW,Real Madrid,es La Liga,23,1997,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,64e8ed6d
1668,Youssef Maziz,fr FRA,MFFW,Metz,fr Ligue 1,22,1998,2.9,2,0,1,1,0,1,5,20.0,4,1,0,1,6,8,1,0,514270e8
1669,Antonio Mazzotta,it ITA,DF,Crotone,it Serie A,30,1989,0.6,1,1,0,1,0,0,0,,0,0,0,0,0,1,1,0,4366d5e9
1670,Kevin Mbabu,ch SUI,DF,Wolfsburg,de Bundesliga,25,1995,18.2,51,33,27,17,7,24,35,68.6,11,28,7,21,22,73,59,1,493924a7
1671,Kylian Mbappé,fr FRA,FW,Paris S-G,fr Ligue 1,21,1998,26.4,4,2,0,1,3,2,9,22.2,7,7,1,6,3,7,4,1,42fd9c7f
1672,Ibrahima Mbaye,sn SEN,DF,Bologna,it Serie A,25,1994,4.8,6,5,5,1,0,3,5,60.0,2,5,3,2,1,7,10,0,cfbf9881
1673,Jean-Manuel Mbom,de GER,MFDF,Werder Bremen,de Bundesliga,20,2000,12.9,19,13,14,3,2,8,27,29.6,19,17,6,11,13,32,27,0,1a5d7cb9
1674,Nathanael Mbuku,fr FRA,MFFW,Reims,fr Ligue 1,18,2002,24.6,33,19,9,13,11,8,28,28.6,20,17,0,17,14,47,10,0,46750e9c
1675,James McArthur,sct SCO,MF,Crystal Palace,eng Premier League,32,1987,16.3,57,32,25,27,5,15,39,38.5,24,28,3,25,23,80,31,0,cee31595
1676,Oliver McBurnie,sct SCO,FW,Sheffield Utd,eng Premier League,24,1996,14.7,15,7,7,7,1,5,17,29.4,12,10,3,7,6,21,30,0,78b8ac63
1677,Alex McCarthy,eng ENG,GK,Southampton,eng Premier League,30,1989,30.0,1,0,1,0,0,1,4,25.0,3,0,0,0,0,1,11,1,36c2ca73
1678,James McCarthy,ie IRL,MF,Crystal Palace,eng Premier League,29,1990,9.1,16,12,9,7,0,8,21,38.1,13,15,7,8,8,24,12,0,64b08de7
1679,John McGinn,sct SCO,MF,Aston Villa,eng Premier League,25,1994,37.0,61,37,23,31,7,27,84,32.1,57,38,6,32,43,104,23,2,90f91999
1680,David McGoldrick,ie IRL,FWMF,Sheffield Utd,eng Premier League,32,1987,26.6,33,21,8,15,10,13,31,41.9,18,19,3,16,2,35,25,0,dbe56a33
1681,Weston McKennie,us USA,MF,Juventus,it Serie A,21,1998,18.9,34,19,9,20,5,12,33,36.4,21,21,3,18,28,62,26,0,01c3aff5
1682,Dwight McNeil,eng ENG,MF,Burnley,eng Premier League,20,1999,34.1,47,24,24,18,5,18,56,32.1,38,44,6,38,32,79,32,1,fc15fb84
1683,Scott McTominay,sct SCO,MF,Manchester Utd,eng Premier League,23,1996,23.7,51,24,23,25,3,23,36,63.9,13,35,10,25,29,80,46,0,d93c2511
1684,Gary Medel,cl CHI,DFMF,Bologna,it Serie A,32,1987,5.7,12,9,6,5,1,4,10,40.0,6,8,6,2,7,19,10,0,563a68ad
1685,Facundo Medina,ar ARG,DF,Lens,fr Ligue 1,21,1999,22.3,39,22,22,15,2,24,38,63.2,14,25,9,16,39,78,51,3,6f5ec8bb
1686,Nathan de Medina,be BEL,DF,Arminia,de Bundesliga,22,1997,7.1,16,10,9,6,1,3,10,30.0,7,12,2,10,11,27,22,0,d686dbc0
1687,Ben Mee,eng ENG,DF,Burnley,eng Premier League,30,1989,29.9,32,15,16,14,2,14,29,48.3,15,54,45,9,43,75,148,2,8df7a2fb
1688,Joshua Mees,de GER,FW,Union Berlin,de Bundesliga,24,1996,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4b6dd263
1689,Admir Mehmedi,ch SUI,MFFW,Wolfsburg,de Bundesliga,29,1991,9.1,17,9,6,7,4,6,16,37.5,10,7,0,7,5,22,1,0,b500b384
1690,Soualiho Meïté,fr FRA,MF,Torino,it Serie A,26,1994,10.2,11,7,6,4,1,5,16,31.3,11,18,1,17,10,21,9,1,5cec2c74
1691,Soualiho Meïté,fr FRA,MF,Milan,it Serie A,26,1994,6.5,18,10,10,6,2,8,17,47.1,9,9,2,7,8,26,16,0,5cec2c74
1692,Hannibal Mejbri,tn TUN,MF,Manchester Utd,eng Premier League,17,2003,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ca22ccb0
1693,Farid El Melali,dz ALG,FWMF,Angers,fr Ligue 1,23,1997,4.6,9,5,5,4,0,2,13,15.4,11,12,0,12,6,15,2,0,d21e361a
1694,Filippo Melegoni,it ITA,MFDF,Genoa,it Serie A,21,1999,4.3,7,6,2,5,0,3,6,50.0,3,5,0,5,5,12,8,0,6604165d
1695,Gonzalo Melero,es ESP,MFFW,Levante,es La Liga,26,1994,20.6,24,15,11,6,7,10,39,25.6,29,14,5,9,18,42,22,1,3902e91b
1696,Birger Meling,no NOR,DF,Nîmes,fr Ligue 1,25,1994,25.9,49,31,27,15,7,33,50,66.0,17,43,9,34,36,85,70,0,70c52749
1697,Arthur Melo,br BRA,MF,Juventus,it Serie A,23,1996,12.9,17,9,7,10,0,12,31,38.7,19,6,1,5,18,35,9,1,48b3dd60
1698,Memphis,nl NED,FW,Lyon,fr Ligue 1,26,1994,32.5,4,3,0,3,1,1,20,5.0,19,11,1,10,5,9,3,0,8f696594
1699,Houboulang Mendes,fr FRA,DF,Lorient,fr Ligue 1,22,1998,14.4,28,19,19,5,4,16,28,57.1,12,14,2,12,14,42,35,0,1545cf15
1700,Pedro Mendes,pt POR,DF,Montpellier,fr Ligue 1,29,1990,18.1,21,19,16,5,0,14,21,66.7,7,23,13,10,34,55,58,0,6690ef25
1701,Thiago Mendes,br BRA,MF,Lyon,fr Ligue 1,28,1992,24.9,37,22,13,20,4,18,38,47.4,20,33,7,26,39,76,21,2,c6e5d20f
1702,Brais Méndez,es ESP,MFFW,Celta Vigo,es La Liga,23,1997,29.7,59,31,23,27,9,16,65,24.6,49,27,2,25,32,91,34,0,c9e39d91
1703,Édgar Méndez,es ESP,MFFW,Alavés,es La Liga,30,1990,23.2,39,29,18,13,8,15,48,31.3,33,20,3,17,19,58,14,0,aed746df
1704,Eñaut Mendía,es ESP,FW,Eibar,es La Liga,21,1999,0.7,2,1,2,0,0,1,2,50.0,1,1,1,0,0,2,0,0,aa7da569
1705,Batista Mendy,fr FRA,MF,Nantes,fr Ligue 1,20,2000,0.8,1,1,0,1,0,0,1,0.0,1,3,1,2,1,2,1,0,e472a6f6
1706,Benjamin Mendy,fr FRA,DF,Manchester City,eng Premier League,26,1994,10.6,13,9,1,8,4,5,21,23.8,16,12,5,7,5,18,14,1,5271c8f1
1707,Edouard Mendy,sn SEN,GK,Chelsea,eng Premier League,28,1992,30.5,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,9,3,33887998
1708,Edouard Mendy,sn SEN,GK,Rennes,fr Ligue 1,28,1992,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33887998
1709,Ferland Mendy,fr FRA,DF,Real Madrid,es La Liga,25,1995,24.5,26,16,17,6,3,12,24,50.0,12,16,4,12,26,52,32,1,3cefcaef
1710,Nampalys Mendy,sn SEN,MF,Leicester City,eng Premier League,28,1992,16.2,26,17,18,6,2,7,20,35.0,13,12,1,11,14,40,8,0,1598599e
1711,Hamza Mendyl,ma MAR,FWDF,Schalke 04,de Bundesliga,22,1997,1.1,2,2,2,0,0,0,2,0.0,2,2,0,2,0,2,2,0,f99fe221
1712,Levent Mercan,de GER,FW,Schalke 04,de Bundesliga,19,2000,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33340bd6
1713,Jorge Meré,es ESP,DF,Köln,de Bundesliga,23,1997,14.4,13,6,9,3,1,6,13,46.2,7,14,11,3,15,28,63,0,9f979eb2
1714,Alex Meret,it ITA,GK,Napoli,it Serie A,23,1997,22.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,0,9413b19f
1715,Mikel Merino,es ESP,MF,Real Sociedad,es La Liga,24,1996,23.9,61,36,14,36,11,18,45,40.0,27,36,8,28,32,93,26,0,d080ed5e
1716,Martín Merquelanz,es ESP,MFFW,Real Sociedad,es La Liga,25,1995,6.1,9,3,3,2,4,2,7,28.6,5,7,1,6,3,12,4,0,ddd5348b
1717,Yıldırım Mert Çetin,tr TUR,DF,Hellas Verona,it Serie A,23,1997,4.6,8,4,3,5,0,2,6,33.3,4,9,6,3,14,22,13,1,c730da00
1718,Dries Mertens,be BEL,FWMF,Napoli,it Serie A,33,1987,16.2,16,14,4,7,5,5,25,20.0,20,7,1,6,9,25,3,1,89b2c8a9
1719,Roque Mesa,es ESP,MF,Valladolid,es La Liga,31,1989,19.6,46,29,18,24,4,20,47,42.6,27,11,2,9,14,60,23,1,7c4243d4
1720,Illan Meslier,fr FRA,GK,Leeds United,eng Premier League,20,2000,35.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,17,8,6b625ac2
1721,Lionel Messi,ar ARG,FWMF,Barcelona,es La Liga,33,1987,33.6,18,10,3,9,6,6,17,35.3,11,12,0,12,6,24,0,2,d70ce98e
1722,Junior Messias,br BRA,MFFW,Crotone,it Serie A,29,1991,35.7,60,35,26,24,10,22,70,31.4,48,32,12,20,35,95,40,0,f49c4ae9
1723,Thomas Meunier,be BEL,DF,Dortmund,de Bundesliga,28,1991,16.4,30,21,19,6,5,20,29,69.0,9,16,6,10,18,48,29,2,e162b013
1724,Mexer,mz MOZ,DF,Bordeaux,fr Ligue 1,31,1988,7.9,9,6,8,0,1,5,10,50.0,5,8,5,3,17,26,22,0,ce492295
1725,Max Meyer,de GER,MF,Köln,de Bundesliga,24,1995,3.9,7,4,3,3,1,4,8,50.0,4,4,1,3,3,10,1,0,eba42d2b
1726,Omenuke Mfulu,cd COD,MF,Elche,es La Liga,26,1994,8.8,18,12,10,8,0,5,15,33.3,10,7,1,6,11,29,18,0,bdc14559
1727,Míchel,es ESP,MF,Valladolid,es La Liga,32,1988,10.5,18,11,10,3,5,5,22,22.7,17,10,1,9,9,27,12,1,418f8f61
1728,Jonas Michel Dirkner,de GER,MF,Hertha BSC,de Bundesliga,18,2002,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,d699d8ef
1729,Jonas Michelbrink,de GER,MF,Hertha BSC,de Bundesliga,19,2001,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,f95d2f9d
1730,Clément Michelin,fr FRA,DF,Lens,fr Ligue 1,23,1997,12.8,25,19,13,9,3,9,16,56.3,7,13,4,9,25,50,32,0,cb9ec45d
1731,Edouard Michut,fr FRA,MF,Paris S-G,fr Ligue 1,17,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,fe6c1add
1732,Petar Mićin,rs SRB,MF,Udinese,it Serie A,21,1998,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,259deea9
1733,Florian Miguel,fr FRA,DF,Nîmes,fr Ligue 1,23,1996,17.1,14,13,12,2,0,9,17,52.9,8,21,13,8,45,59,66,1,b66d1d8a
1734,Valentin Mihaila,ro ROU,FWMF,Parma,it Serie A,20,2000,7.8,2,1,1,1,0,0,10,0.0,10,8,1,7,5,7,8,0,81a4c239
1735,Nikola Milenković,rs SRB,DF,Fiorentina,it Serie A,22,1997,33.7,49,29,33,14,2,21,33,63.6,12,42,33,9,44,93,122,1,bee704fc
1736,Arkadiusz Milik,pl POL,FW,Marseille,fr Ligue 1,26,1994,13.6,14,9,0,7,7,2,12,16.7,10,5,1,4,2,16,9,0,85613cf0
1737,Sergej Milinković-Savić,rs SRB,MF,Lazio,it Serie A,25,1995,30.5,59,40,20,30,9,27,84,32.1,57,52,12,40,33,92,47,0,4e6dbac4
1738,Vanja Milinković-Savić,rs SRB,GK,Torino,it Serie A,23,1997,5.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,1,3,9fa26bc2
1739,Éder Militão,br BRA,DF,Real Madrid,es La Liga,22,1998,12.6,20,8,13,6,1,8,14,57.1,6,19,6,13,19,39,42,0,2784f898
1740,Luka Milivojević,rs SRB,MF,Crystal Palace,eng Premier League,29,1991,26.2,65,34,25,31,9,42,77,54.5,35,29,6,23,35,100,47,2,2ce2508a
1741,Luis Milla,es ESP,MF,Granada,es La Liga,25,1994,13.9,22,11,11,10,1,6,28,21.4,22,10,0,10,24,46,16,1,19c36442
1742,Pere Milla,es ESP,FWMF,Elche,es La Liga,27,1992,22.0,24,17,12,10,2,8,37,21.6,29,17,5,12,13,37,17,1,335039a2
1743,Álex Millán,es ESP,FW,Villarreal,es La Liga,20,1999,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,29ad0dd4
1744,Vincenzo Millico,it ITA,FWMF,Torino,it Serie A,19,2000,0.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6817095b
1745,Enzo Millot,fr FRA,MF,Monaco,fr Ligue 1,18,2002,0.5,2,0,0,1,1,1,1,100.0,0,0,0,0,2,4,0,0,f76022e7
1746,James Milner,eng ENG,MFDF,Liverpool,eng Premier League,34,1986,11.9,26,19,9,14,3,11,33,33.3,22,30,3,27,14,40,16,1,2f90f6b8
1747,Santi Mina,es ESP,FW,Celta Vigo,es La Liga,24,1995,26.8,31,13,9,12,10,6,37,16.2,31,15,3,12,6,37,17,0,0b90bb97
1748,Yerry Mina,co COL,DF,Everton,eng Premier League,25,1994,21.5,21,14,17,4,0,8,12,66.7,4,30,23,7,24,45,110,1,6d5701f2
1749,Takumi Minamino,jp JPN,MF,Southampton,eng Premier League,25,1995,7.9,7,3,2,5,0,2,19,10.5,17,13,1,12,4,11,9,0,f833a830
1750,Takumi Minamino,jp JPN,MFFW,Liverpool,eng Premier League,25,1995,3.3,4,3,1,2,1,0,12,0.0,12,1,0,1,2,6,3,0,f833a830
1751,Tyrone Mings,eng ENG,DF,Aston Villa,eng Premier League,27,1993,35.5,32,16,23,7,2,16,24,66.7,8,59,40,19,41,73,172,3,8397a50c
1752,Óscar Mingueza,es ESP,DF,Barcelona,es La Liga,21,1999,21.1,52,33,28,17,7,30,53,56.6,23,19,6,13,20,72,48,2,056269d7
1753,Rafa Mir,es ESP,FW,Huesca,es La Liga,23,1997,32.0,15,9,4,4,7,7,22,31.8,15,14,2,12,15,30,25,0,bbf5c11b
1754,Jorge Miramón,es ESP,DF,Levante,es La Liga,31,1989,19.2,32,22,26,6,0,21,35,60.0,14,22,2,20,27,59,54,0,7f4c7c9f
1755,Aleksei Miranchuk,ru RUS,MFFW,Atalanta,it Serie A,24,1995,7.5,24,13,8,9,7,6,9,66.7,3,1,0,1,3,27,1,0,a9aa0d1d
1756,Juan Miranda,es ESP,DF,Betis,es La Liga,20,2000,18.4,27,11,16,9,2,16,32,50.0,16,18,2,16,29,56,58,1,ead61f73
1757,Antonio Mirante,it ITA,GK,Roma,it Serie A,37,1983,12.8,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,7,2,30223b33
1758,Tyrick Mitchell,eng ENG,DF,Crystal Palace,eng Premier League,20,1999,19.0,64,35,48,9,7,23,40,57.5,17,29,10,19,21,85,62,1,5cbd1eb0
1759,Aleksandar Mitrović,rs SRB,FW,Fulham,eng Premier League,25,1994,15.6,7,4,0,3,4,2,8,25.0,6,12,3,9,3,10,8,0,3925dbd6
1760,Stefan Mitrović,rs SRB,DF,Strasbourg,fr Ligue 1,30,1990,30.9,36,27,29,7,0,24,37,64.9,13,23,13,10,31,67,108,5,e6777e6b
1761,Maximilian Mittelstädt,de GER,DFFW,Hertha BSC,de Bundesliga,23,1997,20.0,66,39,42,21,3,35,72,48.6,37,34,5,29,55,121,61,1,88d4144a
