Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,-9999
665,Ermedin Demirović,ba BIH,FW,Freiburg,de Bundesliga,22,1998,16.6,33,1.98,19,0,4,4,6,0,9,0.54,5,0,1,2,1,0,ed79b7d3
666,Diego Demme,de GER,MF,Napoli,it Serie A,28,1991,17.7,34,1.92,31,0,0,0,0,3,2,0.11,2,0,0,0,0,0,dc3fa3b5
667,Jason Denayer,be BEL,DF,Lyon,fr Ligue 1,25,1995,29.0,14,0.48,14,0,0,0,0,0,0,0.00,0,0,0,0,0,0,47af88b8
668,Leander Dendoncker,be BEL,MFDF,Wolves,eng Premier League,25,1995,27.8,46,1.65,39,0,0,4,1,2,6,0.22,4,0,0,2,0,0,5a7301ae
669,Kevin Denkey,tg TOG,FW,Nîmes,fr Ligue 1,19,2000,5.8,8,1.37,4,0,0,3,1,0,1,0.17,1,0,0,0,0,0,0d3585b5
670,Emmanuel Dennis,ng NGA,FW,Köln,de Bundesliga,22,1997,5.3,7,1.33,5,0,1,0,1,0,0,0.00,0,0,0,0,0,0,2c44a35d
671,Stefano Denswil,nl NED,DF,Bologna,it Serie A,27,1993,1.3,2,1.57,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5832ebfe
672,Fabio Depaoli,it ITA,DF,Benevento,it Serie A,23,1997,12.4,15,1.21,9,2,1,3,0,0,1,0.08,0,0,0,1,0,0,d97f2e8d
673,Fabio Depaoli,it ITA,MF,Sampdoria,it Serie A,23,1997,0.9,2,2.34,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,d97f2e8d
674,Fabio Depaoli,it ITA,DF,Atalanta,it Serie A,23,1997,2.1,3,1.41,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d97f2e8d
675,Clément Depres,fr FRA,FW,Nîmes,fr Ligue 1,25,1994,0.2,1,6.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e53ab10b
676,Mike van der Hoorn,nl NED,DF,Arminia,de Bundesliga,27,1992,15.1,5,0.33,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,25f50295
677,Kastriot Dermaku,al ALB,DF,Parma,it Serie A,28,1992,1.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2990c466
678,Kiril Despodov,bg BUL,FW,Cagliari,it Serie A,23,1996,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,13c8e5f6
679,Sergiño Dest,us USA,DFFW,Barcelona,es La Liga,19,2000,21.2,43,2.03,39,1,1,1,0,1,2,0.09,2,0,0,0,0,0,5976f83e
680,Mattia Destro,it ITA,FW,Genoa,it Serie A,29,1991,17.8,17,0.95,9,0,4,2,1,1,2,0.11,2,0,0,0,0,0,d7d32194
681,Gerard Deulofeu,es ESP,FWMF,Udinese,it Serie A,26,1994,6.6,20,3.01,15,1,1,0,3,0,4,0.60,2,0,1,0,1,0,39583cfd
682,Deyverson,br BRA,FW,Alavés,es La Liga,29,1991,9.7,21,2.16,15,0,1,1,3,1,4,0.41,1,0,0,1,1,1,2e5e846d
683,Jacopo Dezi,it ITA,FWMF,Parma,it Serie A,28,1992,0.9,2,2.28,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e921b9db
684,Samuel Di Carmine,it ITA,FW,Hellas Verona,it Serie A,31,1988,5.6,14,2.52,8,0,0,2,4,0,2,0.36,1,0,0,1,0,0,ef94dc2f
685,Samuel Di Carmine,it ITA,FW,Crotone,it Serie A,31,1988,5.3,4,0.76,0,0,0,0,4,0,2,0.38,0,0,0,0,2,0,ef94dc2f
686,Giovanni Di Lorenzo,it ITA,DF,Napoli,it Serie A,26,1993,36.0,117,3.25,94,6,8,3,5,1,18,0.50,12,1,2,1,2,0,230a2fac
687,Ángel Di María,ar ARG,FWMF,Paris S-G,fr Ligue 1,32,1988,20.6,132,6.41,82,24,9,7,9,1,18,0.87,13,1,1,1,2,0,19cda00b
688,Alessandro Di Pardo,it ITA,FWDF,Juventus,it Serie A,21,1999,0.2,2,12.86,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,e0ce7038
689,Giuseppe Di Serio,it ITA,FWMF,Benevento,it Serie A,19,2001,3.2,8,2.47,5,0,0,2,1,0,1,0.31,1,0,0,0,0,0,5048486b
690,Boulaye Dia,sn SEN,FWMF,Reims,fr Ligue 1,23,1996,32.6,76,2.33,49,0,11,8,7,1,9,0.28,1,0,5,2,1,0,244bc2c8
691,Abdoulay Diaby,ml MLI,DF,Getafe,es La Liga,29,1991,0.2,2,10.00,1,0,0,1,0,0,1,5.00,0,0,0,1,0,0,23c5db70
692,Moussa Diaby,fr FRA,FWMF,Leverkusen,de Bundesliga,21,1999,26.5,82,3.09,59,0,14,6,2,1,19,0.72,11,0,5,2,1,0,aeed5c06
693,Mbaye Diagne,sn SEN,FW,West Brom,eng Premier League,28,1991,13.2,22,1.67,16,0,2,1,2,1,5,0.38,3,0,0,1,0,1,dda3969e
694,Mouctar Diakhaby,gn GUI,DF,Valencia,es La Liga,23,1996,23.1,7,0.30,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d2110326
695,Abdou Diallo,sn SEN,DF,Paris S-G,fr Ligue 1,24,1996,16.6,6,0.36,4,0,0,1,0,1,1,0.06,1,0,0,0,0,0,fc62f087
696,Amad Diallo,ci CIV,FW,Manchester Utd,eng Premier League,18,2002,1.8,3,1.63,3,0,0,0,0,0,1,0.54,1,0,0,0,0,0,9dc96f10
697,Amad Diallo,ci CIV,MF,Atalanta,it Serie A,18,2002,0.2,2,12.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,9dc96f10
698,Habib Diallo,sn SEN,FW,Strasbourg,fr Ligue 1,25,1995,25.8,46,1.78,33,0,4,7,2,0,8,0.31,4,0,0,4,0,0,6605d143
699,Habib Diallo,sn SEN,FWMF,Metz,fr Ligue 1,25,1995,1.6,1,0.63,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6605d143
700,Ibrahima Diallo,fr FRA,MF,Southampton,eng Premier League,21,1999,11.3,19,1.68,15,0,2,1,0,1,1,0.09,1,0,0,0,0,0,11ff3d56
701,Ibrahima Diallo,fr FRA,MF,Brest,fr Ligue 1,21,1999,4.9,8,1.64,5,0,0,0,1,2,0,0.00,0,0,0,0,0,0,11ff3d56
702,Amadou Diambo,gh GHA,FW,Benevento,it Serie A,19,2001,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,c3a847c7
703,Grady Diangana,eng ENG,MFFW,West Brom,eng Premier League,22,1998,13.7,26,1.89,15,2,0,3,5,1,1,0.07,0,1,0,0,0,0,f522d7ec
704,Stéphane Diarra,fr FRA,MFFW,Lorient,fr Ligue 1,21,1998,2.2,9,4.11,7,0,2,0,0,0,0,0.00,0,0,0,0,0,0,29939a1d
705,Rúben Dias,pt POR,DF,Manchester City,eng Premier League,23,1997,31.6,22,0.70,20,0,0,1,1,0,2,0.06,1,0,0,1,0,0,31c69ef1
706,Krépin Diatta,sn SEN,MFDF,Monaco,fr Ligue 1,21,1999,4.3,7,1.62,5,0,0,0,2,0,1,0.23,1,0,0,0,0,0,8104e41e
707,Amadou Diawara,gn GUI,MF,Roma,it Serie A,23,1997,7.3,7,0.96,7,0,0,0,0,0,1,0.14,1,0,0,0,0,0,bf309d24
708,Brahim Díaz,es ESP,MFFW,Milan,it Serie A,20,1999,13.6,47,3.44,28,5,3,3,8,0,10,0.73,7,1,1,0,1,0,407feb71
709,Víctor Díaz,es ESP,DF,Granada,es La Liga,32,1988,9.2,11,1.20,7,3,0,1,0,0,3,0.33,2,0,0,1,0,0,3624ce4c
710,Daniel Didavi,de GER,MFFW,Stuttgart,de Bundesliga,30,1990,10.8,40,3.72,31,4,1,2,2,0,5,0.46,3,1,0,1,0,0,d3096421
711,Bamba Dieng,sn SEN,FWDF,Marseille,fr Ligue 1,20,2000,1.4,2,1.40,1,0,0,0,1,0,2,1.40,1,0,0,0,1,0,40774c6b
712,Eric Dier,eng ENG,DF,Tottenham,eng Premier League,26,1994,28.0,24,0.86,21,0,0,2,1,0,0,0.00,0,0,0,0,0,0,ac861941
713,Daan Dierckx,be BEL,DF,Parma,it Serie A,17,2003,5.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3a35db3d
714,Lucas Digne,fr FRA,DFMF,Everton,eng Premier League,27,1993,29.8,76,2.55,52,18,0,5,1,0,12,0.40,7,3,0,2,0,0,1b84dbe1
715,Mitchell Dijks,nl NED,DF,Bologna,it Serie A,27,1993,16.5,19,1.15,14,2,0,0,1,2,0,0.00,0,0,0,0,0,0,0a3065c8
716,Javairô Dilrosun,nl NED,FWMF,Hertha BSC,de Bundesliga,22,1998,5.9,12,2.04,6,1,4,0,0,1,1,0.17,1,0,0,0,0,0,34a0f5ff
717,Federico Dimarco,it ITA,DF,Hellas Verona,it Serie A,22,1997,29.0,120,4.13,53,55,3,5,4,0,6,0.21,5,1,0,0,0,0,970b8574
718,Junior Dina Ebimbe,fr FRA,FWMF,Dijon,fr Ligue 1,19,2000,23.8,65,2.73,49,0,8,5,3,0,3,0.13,2,0,0,1,0,0,95bb6ddc
719,Tristan Dingomé,cm CMR,MF,Reims,fr Ligue 1,29,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,92b56413
720,Eren Dinkçi,de GER,MFFW,Werder Bremen,de Bundesliga,18,2001,1.2,3,2.48,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4ccd8957
721,Sinaly Diomande,ci CIV,DF,Lyon,fr Ligue 1,19,2001,12.6,8,0.64,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6de23ab0
722,Lois Diony,fr FRA,FW,Angers,fr Ligue 1,27,1992,19.4,34,1.75,23,0,2,5,4,0,2,0.10,1,0,0,0,1,0,4be0b467
723,Issa Diop,fr FRA,DF,West Ham,eng Premier League,23,1997,15.3,4,0.26,4,0,0,0,0,0,1,0.07,1,0,0,0,0,0,a712ca2b
724,Papakouli Diop,sn SEN,MF,Eibar,es La Liga,34,1986,25.8,30,1.16,24,1,0,3,1,1,1,0.04,1,0,0,0,0,0,7329018e
725,Sofiane Diop,fr FRA,MFFW,Monaco,fr Ligue 1,20,2000,22.5,68,3.03,50,3,5,5,2,3,11,0.49,6,0,1,2,0,2,19053e31
726,Andy Diouf,fr FRA,FW,Rennes,fr Ligue 1,17,2003,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,9b5237b1
727,Yehvann Diouf,fr FRA,GK,Reims,fr Ligue 1,20,1999,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,eedea60b
728,Assane Dioussé,sn SEN,DF,Saint-Étienne,fr Ligue 1,22,1997,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7f622eef
729,Axel Disasi,fr FRA,DF,Monaco,fr Ligue 1,22,1998,22.3,9,0.40,8,0,0,1,0,0,0,0.00,0,0,0,0,0,0,ad82197c
730,Tiago Djaló,pt POR,DF,Lille,fr Ligue 1,20,2000,9.7,11,1.14,10,0,0,0,0,1,0,0.00,0,0,0,0,0,0,b2336681
731,Djené,tg TOG,DF,Getafe,es La Liga,28,1991,32.7,16,0.49,12,0,1,0,2,1,3,0.09,1,0,1,0,1,0,a4971d84
732,Moussa Djenepo,ml MLI,MF,Southampton,eng Premier League,22,1998,13.8,31,2.25,19,0,6,1,4,1,4,0.29,2,0,1,0,1,0,254147d4
733,Koffi Djidji,ci CIV,DF,Crotone,it Serie A,27,1992,16.9,9,0.53,9,0,0,0,0,0,1,0.06,1,0,0,0,0,0,933d3b51
734,Alexander Djiku,gh GHA,DFMF,Strasbourg,fr Ligue 1,25,1994,28.4,22,0.78,15,0,0,5,1,1,0,0.00,0,0,0,0,0,0,43e7a164
735,Berat Djimsiti,al ALB,DF,Atalanta,it Serie A,27,1993,29.2,40,1.37,32,2,1,5,0,0,7,0.24,4,1,0,2,0,0,6eee05f1
736,Marko Dmitrović,rs SRB,GK,Eibar,es La Liga,28,1992,34.7,11,0.32,8,2,0,1,0,0,0,0.00,0,0,0,0,0,0,ac295d9e
737,Ritsu Doan,jp JPN,MFFW,Arminia,de Bundesliga,22,1998,30.8,99,3.22,43,23,20,6,6,1,7,0.23,4,0,2,1,0,0,d01bbb6f
738,Mihai Dobre,ro ROU,FW,Dijon,fr Ligue 1,21,1998,5.9,13,2.20,7,0,1,2,1,2,1,0.17,0,0,0,0,0,1,a1f3f5a0
739,Matt Doherty,ie IRL,DF,Tottenham,eng Premier League,28,1992,13.8,21,1.53,18,0,1,0,2,0,2,0.15,2,0,0,0,0,0,d557d734
740,Jeremy Doku,be BEL,MFFW,Rennes,fr Ligue 1,18,2002,25.7,108,4.20,79,0,12,4,12,1,10,0.39,9,0,0,0,0,1,fffea3e5
741,Kasper Dolberg,dk DEN,FW,Nice,fr Ligue 1,22,1997,21.4,35,1.63,22,0,3,4,6,0,4,0.19,2,0,1,0,1,0,cc83b74d
742,Keagan Dolly,za RSA,MF,Montpellier,fr Ligue 1,27,1993,5.0,14,2.79,10,4,0,0,0,0,0,0.00,0,0,0,0,0,0,ccb1c3af
743,Jaume Doménech,es ESP,GK,Valencia,es La Liga,29,1990,28.0,2,0.07,2,0,0,0,0,0,1,0.04,1,0,0,0,0,0,c9cb972b
744,Carlos Dominguez,es ESP,DF,Celta Vigo,es La Liga,19,2001,4.0,3,0.75,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3521abfe
745,Nicolás Domínguez,ar ARG,MF,Bologna,it Serie A,22,1998,13.9,48,3.44,34,1,3,3,3,4,0,0.00,0,0,0,0,0,0,20b3a502
746,John Donald,es ESP,DFMF,Elche,es La Liga,19,2000,0.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5e95c000
747,Ji Dong-won,kr KOR,FW,Mainz 05,de Bundesliga,29,1991,0.7,2,2.86,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7d841904
748,Anastasios Donis,gr GRE,MF,Reims,fr Ligue 1,23,1996,1.1,1,0.93,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0f26fd24
749,Gianluigi Donnarumma,it ITA,GK,Milan,it Serie A,21,1999,37.0,8,0.22,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0,08f5afaa
750,Gabriel Dos Santos,br BRA,DF,Arsenal,eng Premier League,22,1997,22.2,13,0.59,8,1,1,3,0,0,0,0.00,0,0,0,0,0,0,67ac5bb8
751,Bas Dost,nl NED,FW,Eint Frankfurt,de Bundesliga,31,1989,9.1,20,2.20,18,0,0,2,0,0,3,0.33,3,0,0,0,0,0,dc90cfbe
752,Abdoulaye Doucouré,ml MLI,MF,Everton,eng Premier League,27,1993,27.1,50,1.84,42,1,2,2,0,3,7,0.26,7,0,0,0,0,0,02b29014
753,Cheick Doucouré,ml MLI,MF,Lens,fr Ligue 1,20,2000,29.2,70,2.40,59,0,7,3,1,0,7,0.24,7,0,0,0,0,0,ce4f40c7
754,Fodé Doucouré,ml MLI,DF,Reims,fr Ligue 1,19,2001,3.7,9,2.43,8,0,1,0,0,0,0,0.00,0,0,0,0,0,0,1bfe34dc
755,Mahamadou Doucouré,ml MLI,FWMF,Nîmes,fr Ligue 1,20,2000,0.5,1,1.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,9826ea33
756,Cheick Doukouré,ci CIV,MFFW,Levante,es La Liga,27,1992,1.1,1,0.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e208bcc8
757,Idrissa Doumbia,ci CIV,MF,Huesca,es La Liga,22,1998,8.7,8,0.92,6,0,0,0,0,2,0,0.00,0,0,0,0,0,0,685857dc
758,Moussa Doumbia,ml MLI,MFFW,Reims,fr Ligue 1,25,1994,10.0,35,3.50,27,2,1,3,2,0,4,0.40,3,1,0,0,0,0,6481421d
759,Souleyman Doumbia,ci CIV,DF,Angers,fr Ligue 1,23,1996,24.7,36,1.46,31,1,2,0,2,0,3,0.12,2,0,0,0,1,0,9daeac61
760,Aleksandar Dragović,at AUT,DF,Leverkusen,de Bundesliga,29,1991,12.6,20,1.59,16,2,1,1,0,0,1,0.08,1,0,0,0,0,0,6fd8a334
761,Bartłomiej Drągowski,pl POL,GK,Fiorentina,it Serie A,22,1997,35.0,4,0.11,2,2,0,0,0,0,2,0.06,1,1,0,0,0,0,085e71a7
762,Denis Drăguș,ro ROU,FWMF,Crotone,it Serie A,21,1999,2.0,1,0.50,1,0,0,0,0,0,1,0.50,1,0,0,0,0,0,0e490f6e
763,Radu Drăgușin,ro ROU,DF,Juventus,it Serie A,18,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,620922ed
764,Mouhamadou Drammeh,fr FRA,MF,Reims,fr Ligue 1,21,1999,1.9,4,2.08,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,309937e7
765,Julian Draxler,de GER,MFFW,Paris S-G,fr Ligue 1,26,1993,11.8,47,3.98,36,8,0,1,1,1,5,0.42,4,1,0,0,0,0,1a992676
766,Dominick Drexler,de GER,MFFW,Köln,de Bundesliga,30,1990,13.7,34,2.48,31,0,1,1,1,0,1,0.07,0,0,0,1,0,0,809940aa
767,Matthieu Dreyer,fr FRA,GK,Lorient,fr Ligue 1,31,1989,15.0,1,0.07,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,fbf83734
768,Domingos Duarte,pt POR,DF,Granada,es La Liga,25,1995,26.3,16,0.61,14,0,0,2,0,0,0,0.00,0,0,0,0,0,0,93090f69
769,Léo Duarte,br BRA,DF,Milan,it Serie A,24,1996,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,73ddc40c
770,Óscar Duarte,cr CRC,DF,Levante,es La Liga,31,1989,22.9,13,0.57,10,1,0,2,0,0,1,0.04,1,0,0,0,0,0,aa0ac32d
771,Rubén Duarte,es ESP,DF,Alavés,es La Liga,24,1995,28.3,62,2.19,39,20,0,1,1,1,3,0.11,3,0,0,0,0,0,1fe0492d
772,Leo Dubois,fr FRA,DF,Lyon,fr Ligue 1,25,1994,32.3,126,3.91,70,40,5,4,7,0,10,0.31,4,2,1,1,2,0,ff0ab48c
773,Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,31,1989,13.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3a949a25
774,Ondrej Duda,sk SVK,FWMF,Köln,de Bundesliga,25,1994,28.2,93,3.30,49,24,9,7,4,0,8,0.28,5,2,0,0,1,0,79ca3e23
775,Unai Dufur,es ESP,DF,Eibar,es La Liga,21,1999,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,c261b5dd
776,Haris Duljević,ba BIH,MFFW,Nîmes,fr Ligue 1,26,1993,8.6,25,2.91,21,0,1,2,0,1,1,0.12,1,0,0,0,0,0,9b6556d2
777,Paul Dummett,wls WAL,DF,Newcastle Utd,eng Premier League,28,1991,13.9,8,0.57,6,1,0,1,0,0,1,0.07,1,0,0,0,0,0,3fe6bd8c
778,Alfred Duncan,gh GHA,MF,Fiorentina,it Serie A,27,1993,1.8,6,3.33,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,528492ea
779,Alfred Duncan,gh GHA,MF,Cagliari,it Serie A,27,1993,11.9,20,1.69,16,2,1,1,0,0,2,0.17,2,0,0,0,0,0,528492ea
780,Lewis Dunk,eng ENG,DF,Brighton,eng Premier League,28,1991,32.6,26,0.80,20,1,0,5,0,0,0,0.00,0,0,0,0,0,0,282f75f3
781,Jimmy Dunne,ie IRL,DF,Burnley,eng Premier League,22,1997,3.0,3,1.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1fdfd6da
782,Erik Durm,de GER,DF,Eint Frankfurt,de Bundesliga,28,1992,16.4,29,1.76,20,1,2,6,0,0,6,0.37,2,0,1,3,0,0,cf623c78
783,Hugo Duro,es ESP,FW,Real Madrid,es La Liga,20,1999,0.6,1,1.64,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,37e103f8
784,Jean-Kevin Duverne,fr FRA,DF,Brest,fr Ligue 1,23,1997,22.5,14,0.62,12,0,2,0,0,0,3,0.13,3,0,0,0,0,0,0cbc8baa
785,Paulo Dybala,ar ARG,FW,Juventus,it Serie A,26,1993,12.6,70,5.56,42,13,6,5,4,0,3,0.24,2,0,0,1,0,0,e0921a4f
786,Edin Džeko,ba BIH,FW,Roma,it Serie A,34,1986,20.3,64,3.16,46,0,4,7,6,1,8,0.39,6,0,1,0,1,0,3bb7f478
787,Steeve-Mike Ebongue,fr FRA,MF,Genoa,it Serie A,19,2001,0.6,1,1.73,0,0,0,0,0,1,1,1.73,0,0,0,0,0,1,9d5ab351
788,Enzo Ebosse,cm CMR,DF,Angers,fr Ligue 1,21,1999,2.9,1,0.34,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,9ba7b4fa
789,Bruno Ecuele Manga,ga GAB,DF,Dijon,fr Ligue 1,32,1988,38.0,11,0.29,9,1,0,1,0,0,1,0.03,1,0,0,0,0,0,72a0fb65
790,Simone Edera,it ITA,DFMF,Torino,it Serie A,23,1997,0.6,3,5.19,0,3,0,0,0,0,0,0.00,0,0,0,0,0,0,8697c095
791,Ederson,br BRA,GK,Manchester City,eng Premier League,26,1993,36.0,6,0.17,5,1,0,0,0,0,1,0.03,1,0,0,0,0,0,3bb7b8b4
792,Kyle Edwards,eng ENG,MFFW,West Brom,eng Premier League,22,1998,1.3,2,1.55,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,1566e437
793,John Egan,ie IRL,DF,Sheffield Utd,eng Premier League,27,1992,29.2,16,0.55,15,0,0,0,0,1,1,0.03,1,0,0,0,0,0,debe38a0
794,Johannes Eggestein,de GER,FWMF,Werder Bremen,de Bundesliga,22,1998,0.4,2,5.45,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d571df78
795,Maximilian Eggestein,de GER,MF,Werder Bremen,de Bundesliga,23,1996,32.7,79,2.42,66,1,0,3,5,4,8,0.24,8,0,0,0,0,0,beb882a8
796,Lilian Egloff,de GER,MF,Stuttgart,de Bundesliga,17,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,2f7fec15
797,Kingsley Ehizibue,nl NED,DF,Köln,de Bundesliga,25,1995,12.6,20,1.59,14,1,2,1,2,0,3,0.24,1,0,1,1,0,0,76b2817e
798,Albin Ekdal,se SWE,MF,Sampdoria,it Serie A,31,1989,25.5,25,0.98,19,0,2,2,1,1,1,0.04,1,0,0,0,0,0,f503ea63
799,Hugo Ekitike,fr FRA,FWMF,Reims,fr Ligue 1,18,2002,1.0,1,1.02,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5b92d896
800,Anthony Elanga,se SWE,FW,Manchester Utd,eng Premier League,18,2002,1.7,2,1.16,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,2fba6108
801,Niclas Eliasson,se SWE,MFFW,Nîmes,fr Ligue 1,24,1995,20.0,58,2.90,26,23,4,1,3,1,3,0.15,2,1,0,0,0,0,0033fb1b
802,Elif Elmas,mk MKD,MFFW,Napoli,it Serie A,20,1999,8.2,23,2.80,18,0,3,1,1,0,6,0.73,2,0,3,1,0,0,cf007308
803,Ahmed Elmohamady,eg EGY,DF,Aston Villa,eng Premier League,32,1987,9.3,27,2.90,22,2,0,1,0,2,1,0.11,0,1,0,0,0,0,615ef733
804,Mohamed Elneny,eg EGY,MF,Arsenal,eng Premier League,28,1992,17.2,19,1.11,16,1,0,2,0,0,1,0.06,1,0,0,0,0,0,47a34c4f
805,Aritz Elustondo,es ESP,DF,Real Sociedad,es La Liga,26,1994,20.9,14,0.67,14,0,0,0,0,0,1,0.05,1,0,0,0,0,0,f7dc2ae5
806,Nico Elvedi,ch SUI,DF,M'Gladbach,de Bundesliga,23,1996,28.2,12,0.43,9,0,0,2,0,1,3,0.11,2,0,0,1,0,0,48035304
807,Rodrigo Ely,br BRA,DF,Alavés,es La Liga,26,1993,5.2,4,0.77,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,fd47b4f2
808,Sepe Elye Wahi,fr FRA,FW,Montpellier,fr Ligue 1,17,2003,6.2,13,2.10,7,0,1,0,5,0,2,0.32,1,0,0,0,1,0,0d7b6576
809,Breel Embolo,ch SUI,FWMF,M'Gladbach,de Bundesliga,23,1997,16.0,54,3.38,33,0,4,10,6,1,10,0.63,4,0,0,3,3,0,0b4f388a
810,Emerson,br BRA,DF,Betis,es La Liga,21,1999,33.2,69,2.08,56,7,1,0,4,1,4,0.12,3,0,0,0,1,0,df8b52a5
811,Renaud Emond,be BEL,FWMF,Nantes,fr Ligue 1,28,1991,3.9,7,1.78,1,0,0,2,4,0,1,0.25,0,0,0,0,1,0,5c9ac7f0
812,Alan Empereur,br BRA,DF,Hellas Verona,it Serie A,26,1994,2.4,3,1.23,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,825b8997
813,Youssef En-Nesyri,ma MAR,FW,Sevilla,es La Liga,23,1997,25.7,36,1.40,19,0,4,6,4,3,8,0.31,1,0,4,1,2,0,04e17fd5
814,Keita Endo,jp JPN,MFFW,Union Berlin,de Bundesliga,22,1997,5.1,16,3.16,8,0,1,1,4,2,0,0.00,0,0,0,0,0,0,1a83027b
815,Wataru Endo,jp JPN,MF,Stuttgart,de Bundesliga,27,1993,32.8,74,2.25,62,1,0,2,4,5,6,0.18,5,0,0,0,1,0,c149016b
816,Sergi Enrich,es ESP,FW,Eibar,es La Liga,30,1990,15.6,45,2.89,32,0,0,9,2,2,3,0.19,2,0,0,1,0,0,bb4b1242
817,Christian Eriksen,dk DEN,MF,Inter,it Serie A,28,1992,15.4,60,3.90,35,21,0,4,0,0,2,0.13,2,0,0,0,0,0,980522ec
818,Martin Erlic,hr CRO,DF,Spezia,it Serie A,22,1998,20.0,7,0.35,7,0,0,0,0,0,2,0.10,2,0,0,0,0,0,0fee6bda
819,Patrick Erras,de GER,FWMF,Werder Bremen,de Bundesliga,25,1995,0.3,1,3.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e3f6253d
820,Gonzalo Escalante,ar ARG,MF,Lazio,it Serie A,27,1993,8.1,14,1.72,11,0,0,1,1,1,3,0.37,2,0,0,1,0,0,3f79a1c8
821,Aarón Escandell,es ESP,GK,Granada,es La Liga,24,1995,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,67669ce7
822,Dani Escriche,es ESP,FWMF,Huesca,es La Liga,22,1998,9.5,25,2.63,20,0,0,1,3,1,2,0.21,2,0,0,0,0,0,5a36f180
823,Sergio Escudero,es ESP,DF,Sevilla,es La Liga,30,1989,6.3,11,1.76,10,1,0,0,0,0,0,0.00,0,0,0,0,0,0,b0616e3d
824,Alfonso Espino,uy URU,DF,Cádiz,es La Liga,28,1992,28.9,23,0.80,19,4,0,0,0,0,4,0.14,4,0,0,0,0,0,db001fa9
825,Vicente Esquerdo,es ESP,MF,Valencia,es La Liga,21,1999,2.6,2,0.78,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,ced26057
826,Nahuel Estévez,ar ARG,MF,Spezia,it Serie A,24,1995,19.6,55,2.80,39,10,0,6,0,0,9,0.46,4,2,0,3,0,0,cec60a2f
827,Pervis Estupiñán,ec ECU,DF,Villarreal,es La Liga,22,1998,13.0,32,2.47,27,0,0,1,3,1,2,0.15,1,0,0,0,1,0,d38fdf53
