Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,-9999
2122,Luca Rossettini,it ITA,DF,Chievo,it Serie A,33,1985,20.3,4,0.20,4,0,0,0,0,0,1,0.05,1,0,0,0,0,0,47a500ae
2123,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,27,1991,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7b5f516f
2124,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,25,1993,27.3,57,2.08,44,3,6,4,0,0,9,0.33,8,0,1,0,0,0,13203c45
2125,Nolan Roux,fr FRA,FW,Guingamp,fr Ligue 1,30,1988,17.1,42,2.46,25,0,1,5,10,1,3,0.18,2,0,0,0,1,0,3071a619
2126,Aaron Rowe,eng ENG,FW,Huddersfield,eng Premier League,17,2000,0.8,1,1.30,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4b6bcb0d
2127,Waldo Rubio,es ESP,MF,Valladolid,es La Liga,22,1995,5.5,15,2.74,12,1,2,0,0,0,1,0.18,1,0,0,0,0,0,ccaa5728
2128,John Ruddy,eng ENG,GK,Wolves,eng Premier League,31,1986,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,da8b19e2
2129,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,25,1993,31.9,32,1.00,26,0,0,5,0,1,3,0.09,1,0,0,2,0,0,18b896d6
2130,Sebastian Rudy,de GER,MF,Schalke 04,de Bundesliga,28,1990,15.1,31,2.06,26,3,0,1,0,1,1,0.07,1,0,0,0,0,0,80f36c88
2131,Stéphane Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,31,1986,37.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,cac76a72
2132,Daniele Rugani,it ITA,DF,Juventus,it Serie A,24,1994,15.0,4,0.27,3,0,0,1,0,0,0,0.00,0,0,0,0,0,0,14b8fcdf
2133,Mário Rui,pt POR,DF,Napoli,it Serie A,27,1991,15.7,60,3.81,55,2,1,0,2,0,4,0.25,4,0,0,0,0,0,0b5a292a
2134,Abel Ruiz,es ESP,FW,Barcelona,es La Liga,18,2000,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,6cbf8d0d
2135,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,22,1996,22.1,129,5.83,108,0,12,4,1,4,10,0.45,6,0,3,0,0,1,c0c7ff58
2136,Víctor Ruiz,es ESP,DF,Villarreal,es La Liga,29,1989,21.9,21,0.96,20,0,0,1,0,0,3,0.14,2,0,0,1,0,0,b3dc6eca
2137,Gerónimo Rulli,ar ARG,GK,Real Sociedad,es La Liga,26,1992,27.0,5,0.19,2,3,0,0,0,0,0,0.00,0,0,0,0,0,0,625c144a
2138,Lukas Rupp,de GER,MFDF,Hoffenheim,de Bundesliga,27,1991,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3faa1780
2139,Marco Russ,de GER,DF,Eint Frankfurt,de Bundesliga,32,1985,4.2,4,0.95,3,0,0,0,1,0,1,0.24,1,0,0,0,0,0,e26c4233
2140,Mathew Ryan,au AUS,GK,Brighton,eng Premier League,26,1992,34.0,3,0.09,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4535e4bb
2141,Frederik Rønnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,25,1992,1.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,a70b8345
2142,Idriss Saadi,dz ALG,FWMF,Strasbourg,fr Ligue 1,26,1992,0.1,1,9.00,1,0,0,0,0,0,1,9.00,1,0,0,0,0,0,17f29fb0
2143,Youssouf Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,25,1993,21.2,36,1.70,29,0,3,1,3,0,1,0.05,1,0,0,0,0,0,fbbb9269
2144,Abdelhamid Sabiri,ma MAR,FW,Huddersfield,eng Premier League,21,1996,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,4830e0af
2145,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,24,1994,26.1,83,3.18,67,2,1,9,3,1,7,0.27,6,0,0,1,0,0,e280527c
2146,Ihsan Sacko,fr FRA,FW,Nice,fr Ligue 1,21,1997,4.9,13,2.65,9,0,1,1,2,0,3,0.61,1,0,0,1,1,0,68a87d66
2147,Nuri Şahin,tr TUR,MF,Werder Bremen,de Bundesliga,29,1988,16.4,32,1.95,22,7,0,2,0,1,1,0.06,0,1,0,0,0,0,f4081572
2148,Samuel Şahin-Radlinger,at AUT,GK,Hannover 96,de Bundesliga,25,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,e385200c
2149,Wesley Saïd,fr FRA,FWMF,Dijon,fr Ligue 1,23,1995,25.0,66,2.64,39,4,10,9,2,2,7,0.28,2,0,3,2,0,0,90fcf472
2150,Allan Saint-Maximin,fr FRA,FW,Nice,fr Ligue 1,21,1997,32.2,139,4.31,72,7,40,8,12,0,11,0.34,5,0,4,0,2,0,2b16cb1a
2151,Théo Sainte-Luce,fr FRA,MF,Nîmes,fr Ligue 1,19,1998,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,93c942fb
2152,Romain Saïss,ma MAR,MFDF,Wolves,eng Premier League,28,1990,12.8,13,1.02,12,0,0,0,1,0,0,0.00,0,0,0,0,0,0,9fbbcf39
2153,Samuel Sáiz,es ESP,MF,Getafe,es La Liga,27,1991,3.4,11,3.25,6,3,2,0,0,0,0,0.00,0,0,0,0,0,0,13e0eb29
2154,Bukayo Saka,eng ENG,FW,Arsenal,eng Premier League,16,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,bc7dc64d
2155,Hiroki Sakai,jp JPN,DF,Marseille,fr Ligue 1,28,1990,26.4,70,2.65,53,8,0,2,5,2,7,0.27,6,1,0,0,0,0,d63e2912
2156,Diafra Sakho,sn SEN,FW,Rennes,fr Ligue 1,28,1989,1.6,2,1.25,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,57c433c8
2157,Mamadou Sakho,fr FRA,DF,Crystal Palace,eng Premier League,28,1990,26.8,18,0.67,15,2,1,0,0,0,1,0.04,1,0,0,0,0,0,87935cf3
2158,Bakary Sako,ml MLI,FW,Crystal Palace,eng Premier League,30,1988,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,381d7d54
2159,Emiliano Sala,ar ARG,FW,Nantes,fr Ligue 1,27,1990,15.2,39,2.56,31,0,1,0,6,1,4,0.26,3,0,0,0,1,0,5d59e0df
2160,Jacopo Sala,it ITA,DF,Sampdoria,it Serie A,26,1991,16.9,38,2.25,30,2,3,1,1,1,6,0.36,6,0,0,0,0,0,da5a981b
2161,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,26,1992,36.1,159,4.40,103,4,26,12,14,0,21,0.58,8,1,4,3,5,0,e342ad68
2162,Bartosz Salamon,pl POL,DF,Frosinone,it Serie A,27,1991,19.2,15,0.78,14,0,0,0,0,1,1,0.05,1,0,0,0,0,0,9b30df1e
2163,Carlos Salcedo,mx MEX,DF,Eint Frankfurt,de Bundesliga,24,1993,5.1,3,0.59,3,0,0,0,0,0,1,0.20,1,0,0,0,0,0,64c07ae1
2164,William Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2001,14.2,4,0.28,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,972aeb2a
2165,Yannis Salibur,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,27,1991,9.8,49,4.98,27,3,6,9,4,0,6,0.61,2,2,0,0,2,0,bb4a42be
2166,Yannis Salibur,fr FRA,MF,Guingamp,fr Ligue 1,27,1991,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,bb4a42be
2167,Roland Sallai,hu HUN,MF,Freiburg,de Bundesliga,21,1997,5.9,13,2.22,8,0,1,2,2,0,0,0.00,0,0,0,0,0,0,bf075f6b
2168,Edgar Salli,cm CMR,FWMF,Nürnberg,de Bundesliga,25,1992,1.3,1,0.78,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,41d1fbc6
2169,Brice Samba,cg CGO,GK,Caen,fr Ligue 1,24,1994,38.0,8,0.21,6,2,0,0,0,0,0,0.00,0,0,0,0,0,0,60d90c55
2170,Junior Sambia,fr FRA,MFFW,Montpellier,fr Ligue 1,21,1996,10.3,46,4.46,23,11,5,1,6,0,3,0.29,0,1,1,0,1,0,24eb7ed6
2171,Paolo Sammarco,it ITA,MF,Frosinone,it Serie A,35,1983,6.1,18,2.93,13,1,2,1,0,1,0,0.00,0,0,0,0,0,0,3c1e4e84
2172,Frédéric Sammaritano,fr FRA,FWMF,Dijon,fr Ligue 1,32,1986,6.0,15,2.50,12,1,0,1,0,1,1,0.17,1,0,0,0,0,0,8802c1d5
2173,Mikel San José,es ESP,MF,Athletic Club,es La Liga,29,1989,19.3,30,1.56,27,0,2,1,0,0,3,0.16,2,0,0,1,0,0,003a5c72
2174,Antonio Sanabria,py PAR,FW,Genoa,it Serie A,22,1996,8.5,16,1.88,11,0,0,2,3,0,0,0.00,0,0,0,0,0,0,0a447501
2175,Antonio Sanabria,py PAR,FW,Betis,es La Liga,22,1996,9.0,10,1.11,6,0,2,0,2,0,1,0.11,0,0,0,0,1,0,0a447501
2176,Renato Sanches,pt POR,MF,Bayern Munich,de Bundesliga,20,1997,6.4,32,4.99,16,4,7,1,3,1,4,0.62,1,0,1,1,0,1,032f894e
2177,Alexis Sánchez,cl CHI,FWMF,Manchester Utd,eng Premier League,29,1988,9.8,45,4.60,33,0,5,2,5,0,6,0.61,4,0,0,2,0,0,2c0f8e9e
2178,Carlos Sánchez,co COL,MF,West Ham,eng Premier League,32,1986,2.7,7,2.57,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0,50b51fac
2179,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,22,1996,21.6,14,0.65,12,0,0,2,0,0,2,0.09,0,0,0,2,0,0,da7b447d
2180,Javi Sánchez,es ESP,DF,Real Madrid,es La Liga,21,1997,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,60359288
2181,Víctor Sánchez,es ESP,MF,Espanyol,es La Liga,30,1987,14.1,24,1.71,20,2,0,0,1,1,1,0.07,1,0,0,0,0,0,ad4d0985
2182,Jadon Sancho,eng ENG,FWMF,Dortmund,de Bundesliga,18,2000,27.3,138,5.05,96,17,15,3,7,0,32,1.17,24,2,2,1,3,0,dbf053da
2183,Sandro,br BRA,MF,Udinese,it Serie A,29,1989,6.6,11,1.67,8,0,1,2,0,0,0,0.00,0,0,0,0,0,0,c1c2c925
2184,Sandro,br BRA,MF,Genoa,it Serie A,29,1989,7.9,20,2.54,18,0,0,0,0,2,2,0.25,2,0,0,0,0,0,c1c2c925
2185,Alex Sandro,br BRA,DF,Juventus,it Serie A,27,1991,26.5,77,2.90,69,2,2,1,2,1,6,0.23,5,0,0,0,0,1,0d82903c
2186,Leroy Sané,de GER,FW,Manchester City,eng Premier League,22,1996,20.7,86,4.15,53,9,13,6,4,1,15,0.72,13,0,2,0,0,0,2b114be3
2187,Salif Sané,sn SEN,DF,Schalke 04,de Bundesliga,27,1990,29.0,24,0.83,21,0,1,1,1,0,2,0.07,2,0,0,0,0,0,791abba1
2188,Luca Sangalli,es ESP,MFFW,Real Sociedad,es La Liga,23,1995,11.1,24,2.16,14,0,2,1,6,1,3,0.27,2,0,0,0,1,0,7958dc65
2189,Ibrahim Sangaré,ci CIV,MF,Toulouse,fr Ligue 1,20,1997,27.4,56,2.04,46,1,2,5,2,0,3,0.11,1,0,0,2,0,0,bced0375
2190,Younousse Sankharé,sn SEN,MF,Bordeaux,fr Ligue 1,28,1989,16.4,40,2.44,32,1,3,1,2,1,3,0.18,3,0,0,0,0,0,c650629d
2191,Baissama Sankoh,gn GUI,MFFW,Caen,fr Ligue 1,26,1992,7.2,7,0.97,4,0,0,1,2,0,1,0.14,1,0,0,0,0,0,a8b4a643
2192,Yaya Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,25,1993,13.8,37,2.68,20,0,2,11,4,0,5,0.36,2,0,0,2,1,0,11ced928
2193,Morgan Sanson,fr FRA,MF,Marseille,fr Ligue 1,23,1994,26.7,67,2.51,53,0,4,2,5,3,9,0.34,6,0,1,1,1,0,6e7f1353
2194,Nicola Sansone,it ITA,FW,Bologna,it Serie A,26,1991,12.7,51,4.03,35,1,2,5,7,1,8,0.63,5,1,0,1,1,0,7eb97a8e
2195,Nicola Sansone,it ITA,FWMF,Villarreal,es La Liga,26,1991,0.4,1,2.50,1,0,0,0,0,0,1,2.50,1,0,0,0,0,0,7eb97a8e
2196,Baptiste Santamaria,fr FRA,MF,Angers,fr Ligue 1,23,1995,36.1,48,1.33,36,0,4,3,4,1,3,0.08,3,0,0,0,0,0,5e22e2a4
2197,Roberto Santamaría,es ESP,GK,Huesca,es La Liga,33,1985,20.0,7,0.35,3,4,0,0,0,0,1,0.05,1,0,0,0,0,0,bca21ef3
2198,Federico Santander,py PAR,FW,Bologna,it Serie A,27,1991,22.9,72,3.14,56,1,0,10,4,1,5,0.22,4,0,0,0,0,1,df85d472
2199,Davide Santon,it ITA,DF,Roma,it Serie A,27,1991,11.2,28,2.50,22,2,0,0,4,0,3,0.27,1,0,0,0,2,0,88c89891
2200,Michael Santos,uy URU,FWMF,Leganés,es La Liga,25,1993,6.2,18,2.91,12,0,1,3,1,1,4,0.65,4,0,0,0,0,0,3cb6f224
2201,Samir Santos,br BRA,DF,Udinese,it Serie A,23,1994,20.0,23,1.15,17,2,2,1,0,1,2,0.10,2,0,0,0,0,0,92b4758e
2202,Riccardo Saponara,it ITA,MF,Sampdoria,it Serie A,26,1991,10.1,51,5.08,40,2,5,1,2,1,8,0.80,7,0,1,0,0,0,3bb7af3b
2203,Pablo Sarabia,es ESP,MFFW,Sevilla,es La Liga,26,1992,30.3,152,5.02,120,18,4,5,5,0,21,0.69,20,1,0,0,0,0,9744ff80
2204,Marcelo Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,20,1998,7.3,17,2.34,14,2,1,0,0,0,1,0.14,1,0,0,0,0,0,1c96ad85
2205,Josh Sargent,us USA,FW,Werder Bremen,de Bundesliga,18,2000,2.4,4,1.70,3,0,0,0,1,0,1,0.42,0,0,0,0,1,0,a8d4428b
2206,Bouna Sarr,sn SEN,DFMF,Marseille,fr Ligue 1,26,1992,24.9,70,2.81,54,4,5,3,3,1,7,0.28,3,2,0,2,0,0,1a4b9094
2207,Ismaila Sarr,sn SEN,FWMF,Rennes,fr Ligue 1,20,1998,31.0,113,3.65,63,0,15,10,22,3,18,0.58,10,0,4,1,3,0,bfdb33aa
2208,Malang Sarr,fr FRA,DF,Nice,fr Ligue 1,19,1999,33.3,18,0.54,17,0,0,1,0,0,2,0.06,2,0,0,0,0,0,4315f30d
2209,Lluís Sastre,es ESP,MF,Huesca,es La Liga,32,1986,1.3,2,1.50,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,5f186f5c
2210,Marco Sau,it ITA,MFFW,Sampdoria,it Serie A,30,1987,0.6,1,1.64,0,0,0,0,1,0,1,1.64,0,0,0,0,1,0,1ad1f50d
2211,Marco Sau,it ITA,FWMF,Cagliari,it Serie A,30,1987,6.2,16,2.58,12,1,0,1,2,0,2,0.32,1,0,0,0,1,0,1ad1f50d
2212,Téji Savanier,fr FRA,MF,Nîmes,fr Ligue 1,26,1991,31.8,155,4.87,71,64,7,5,6,2,21,0.66,9,10,2,0,0,0,6bde367b
2213,Stefan Savić,me MNE,DF,Atlético Madrid,es La Liga,27,1991,15.5,8,0.52,5,0,0,2,1,0,2,0.13,1,0,0,1,0,0,f6ac68c1
2214,Fabian Schär,ch SUI,DF,Newcastle Utd,eng Premier League,26,1991,22.2,32,1.44,29,0,2,1,0,0,1,0.05,1,0,0,0,0,0,c8aa95da
2215,Ezequiel Schelotto,it ITA,DF,Chievo,it Serie A,29,1989,1.6,6,3.75,5,0,0,1,0,0,0,0.00,0,0,0,0,0,0,a6e316c1
2216,Nicolás Schiappacasse,uy URU,FWMF,Parma,it Serie A,19,1999,0.9,5,5.56,1,0,2,0,2,0,0,0.00,0,0,0,0,0,0,afe31d55
2217,Pasquale Schiattarella,it ITA,MF,SPAL,it Serie A,31,1987,20.5,74,3.62,50,18,0,1,4,1,8,0.39,4,4,0,0,0,0,bd84fc61
2218,Patrik Schick,cz CZE,FWMF,Roma,it Serie A,22,1996,14.6,34,2.33,23,0,3,6,2,0,5,0.34,1,0,1,1,2,0,5d4f7d61
2219,Julian Schieber,de GER,FW,Augsburg,de Bundesliga,29,1989,2.9,6,2.09,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0,37c213cf
2220,Christopher Schindler,de GER,DF,Huddersfield,eng Premier League,28,1990,36.2,15,0.41,13,1,0,0,1,0,1,0.03,1,0,0,0,0,0,8ae9869d
2221,Keven Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,21,1997,8.6,2,0.23,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,f6bdc830
2222,Nico Schlotterbeck,de GER,DF,Freiburg,de Bundesliga,18,1999,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,34e12499
2223,Jeffrey Schlupp,gh GHA,MFFW,Crystal Palace,eng Premier League,25,1992,18.6,26,1.40,22,0,1,1,2,0,3,0.16,1,0,1,0,1,0,3312f911
2224,Kasper Schmeichel,dk DEN,GK,Leicester City,eng Premier League,31,1986,38.0,2,0.05,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,53af52f3
2225,Marcel Schmelzer,de GER,DF,Dortmund,de Bundesliga,30,1988,6.3,10,1.59,7,1,0,1,1,0,2,0.32,2,0,0,0,0,0,89565ac5
2226,Jonathan Schmid,fr FRA,DF,Augsburg,de Bundesliga,28,1990,28.0,84,3.00,52,25,2,1,2,2,11,0.39,8,3,0,0,0,0,088ca1bd
2227,Morgan Schneiderlin,fr FRA,MF,Everton,eng Premier League,28,1989,9.3,15,1.62,15,0,0,0,0,0,2,0.22,2,0,0,0,0,0,51b41c5c
2228,Alessandro Schöpf,at AUT,MFDF,Schalke 04,de Bundesliga,24,1994,11.2,28,2.51,24,0,1,2,1,0,2,0.18,1,0,0,0,1,0,106bca06
2229,Nico Schulz,de GER,DF,Hoffenheim,de Bundesliga,25,1993,28.2,114,4.04,91,3,10,4,5,1,11,0.39,9,1,0,0,1,0,fa274d97
2230,André Schürrle,de GER,FWMF,Fulham,eng Premier League,27,1990,18.2,44,2.42,36,0,2,4,2,0,2,0.11,1,0,0,1,0,0,ecbb3fdf
2231,Pirmin Schwegler,ch SUI,MF,Hannover 96,de Bundesliga,31,1987,23.1,69,3.00,34,28,0,1,3,3,4,0.17,3,1,0,0,0,0,5528407e
2232,Alexander Schwolow,de GER,GK,Freiburg,de Bundesliga,26,1992,33.0,16,0.48,10,5,0,0,1,0,1,0.03,0,1,0,0,0,0,0d55d942
2233,Matteo Scozzarella,it ITA,MF,Parma,it Serie A,30,1988,16.2,34,2.10,18,13,1,1,0,1,7,0.43,4,2,0,0,0,1,ea164f99
2234,Simone Scuffet,it ITA,GK,Udinese,it Serie A,22,1996,9.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,41bd99ea
2235,Andrea Seculin,it ITA,GK,Chievo,it Serie A,28,1990,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,c4f573f4
2236,Stanley Segarel,fr FRA,FW,Amiens,fr Ligue 1,24,1994,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,b2459674
2237,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,23,1995,19.3,48,2.48,27,0,6,9,6,0,10,0.52,5,0,3,1,1,0,1238a3f9
2238,Ole Selnæs,no NOR,MF,Saint-Étienne,fr Ligue 1,24,1994,18.5,43,2.32,34,6,0,1,1,1,7,0.38,4,1,0,1,0,1,4db2157a
2239,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,26,1992,37.0,4,0.11,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0,834b5c4c
2240,Ken Sema,se SWE,MFFW,Watford,eng Premier League,24,1993,8.4,22,2.63,15,0,4,3,0,0,2,0.24,2,0,0,0,0,0,1770bd68
2241,Alfa Semedo,gw GNB,MF,Espanyol,es La Liga,20,1997,0.5,2,4.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,07750704
2242,Nélson Semedo,pt POR,DF,Barcelona,es La Liga,24,1993,17.8,18,1.01,13,1,1,0,3,0,2,0.11,0,0,0,0,2,0,d04b94db
2243,Rúben Semedo,pt POR,DF,Huesca,es La Liga,24,1994,9.4,5,0.53,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,c904f3d5
2244,Adrian Šemper,hr CRO,GK,Chievo,it Serie A,20,1998,6.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,f02dde20
2245,Stefano Sensi,it ITA,MF,Sassuolo,it Serie A,22,1995,21.9,107,4.88,75,23,2,2,2,3,7,0.32,5,1,0,0,1,0,b70bde8f
2246,Luigi Sepe,it ITA,GK,Parma,it Serie A,27,1991,37.0,5,0.14,3,2,0,0,0,0,0,0.00,0,0,0,0,0,0,343f753a
2247,Suat Serdar,de GER,MF,Schalke 04,de Bundesliga,21,1997,19.2,39,2.03,24,0,6,4,4,1,1,0.05,0,0,0,0,1,0,b3325a30
2248,Jean Seri,ci CIV,MF,Fulham,eng Premier League,27,1991,24.9,104,4.17,64,34,2,3,1,0,7,0.28,4,2,1,0,0,0,10efd0e1
2249,Leonardo Sernicola,it ITA,FW,Sassuolo,it Serie A,21,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,dd7febd8
2250,Julien Serrano,fr FRA,MFDF,Monaco,fr Ligue 1,20,1998,1.3,1,0.76,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,7fb301af
2251,Grégory Sertic,fr FRA,MF,Marseille,fr Ligue 1,28,1989,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,c4527123
2252,Ryan Sessegnon,eng ENG,FWDF,Fulham,eng Premier League,18,2000,25.6,73,2.86,46,11,9,3,3,1,8,0.31,6,1,1,0,0,0,6aa3e78b
2253,Paik Seung-ho,kr KOR,FWMF,Girona,es La Liga,21,1997,0.7,1,1.50,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0,1e1bea09
2254,Stephan El Shaarawy,it ITA,FWMF,Roma,it Serie A,25,1992,23.4,90,3.85,70,1,8,9,2,0,12,0.51,8,0,1,1,2,0,d3aaad90
2255,Meritan Shabani,al ALB,MF,Bayern Munich,de Bundesliga,19,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,012c38ec
2256,Xherdan Shaqiri,ch SUI,FWMF,Liverpool,eng Premier League,26,1991,11.8,39,3.30,28,6,1,3,1,0,10,0.85,5,2,1,2,0,0,6421ec64
2257,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,23,1995,28.8,75,2.61,57,6,6,4,1,1,11,0.38,6,1,2,1,0,1,9c94165b
2258,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,26,1992,10.5,51,4.84,32,10,4,3,0,2,1,0.09,1,0,0,0,0,0,3727dd3c
2259,Gaku Shibasaki,jp JPN,MFFW,Getafe,es La Liga,26,1992,4.3,10,2.31,4,4,0,1,0,1,2,0.46,0,1,0,1,0,0,d2ac648c
2260,Gen Shoji,jp JPN,DF,Toulouse,fr Ligue 1,25,1992,18.0,9,0.50,6,2,1,0,0,0,1,0.06,1,0,0,0,0,0,8b28686a
2261,Djibril Sidibé,fr FRA,DFMF,Monaco,fr Ligue 1,26,1992,23.1,67,2.90,50,6,2,3,3,3,3,0.13,2,0,0,1,0,0,4c5b714f
2262,Kalidou Sidibé,fr FRA,MF,Toulouse,fr Ligue 1,19,1999,14.0,11,0.79,8,0,1,0,0,2,0,0.00,0,0,0,0,0,0,ea540835
2263,Sidnei,br BRA,DF,Betis,es La Liga,28,1989,19.4,16,0.83,11,0,2,0,0,3,1,0.05,0,0,1,0,0,0,b14d0c5d
2264,Francisco Sierralta,cl CHI,DF,Parma,it Serie A,21,1997,3.0,4,1.34,3,0,0,0,0,1,0,0.00,0,0,0,0,0,0,0f933743
2265,Gylfi Sigurðsson,is ISL,MF,Everton,eng Premier League,28,1989,34.6,151,4.36,88,36,9,10,7,1,15,0.43,10,1,1,3,0,0,76dd1480
2266,Luca Siligardi,it ITA,FW,Parma,it Serie A,30,1988,18.2,55,3.02,25,12,8,4,5,1,7,0.38,2,2,0,0,3,0,1cac99dc
2267,Adrien Silva,pt POR,MF,Leicester City,eng Premier League,29,1989,1.0,1,1.02,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,d6f88a1d
2268,Adrien Silva,pt POR,MF,Monaco,fr Ligue 1,29,1989,13.2,28,2.13,21,3,1,1,1,1,1,0.08,1,0,0,0,0,0,d6f88a1d
2269,André Silva,pt POR,FW,Sevilla,es La Liga,22,1995,24.0,67,2.79,53,0,5,3,6,0,6,0.25,3,0,0,1,2,0,3effaa34
2270,Bernardo Silva,pt POR,MFFW,Manchester City,eng Premier League,23,1994,31.7,138,4.35,113,7,9,6,2,1,13,0.41,12,0,0,0,1,0,3eb22ec9
2271,David Silva,es ESP,MF,Manchester City,eng Premier League,32,1986,26.7,153,5.73,124,8,6,12,3,0,19,0.71,18,1,0,0,0,0,e2716bd0
2272,Gabriel Silva,br BRA,DF,Saint-Étienne,fr Ligue 1,27,1991,15.9,20,1.26,13,2,3,0,2,0,4,0.25,3,0,1,0,0,0,4914ed4a
2273,Jonathan Silva,ar ARG,DFFW,Leganés,es La Liga,24,1994,30.0,83,2.77,46,27,2,2,3,3,8,0.27,6,2,0,0,0,0,f2308b33
2274,Matheus Pereira da Silva,br BRA,MF,Juventus,it Serie A,20,1998,1.0,3,2.93,2,1,0,0,0,0,1,0.98,1,0,0,0,0,0,bef22bc4
2275,Thiago Silva,br BRA,DF,Paris S-G,fr Ligue 1,33,1984,23.1,26,1.13,23,0,0,1,1,1,3,0.13,3,0,0,0,0,0,86e7deaf
2276,Xande Silva,pt POR,FW,West Ham,eng Premier League,21,1997,0.2,2,10.00,1,0,0,1,0,0,0,0.00,0,0,0,0,0,0,15d561fa
2277,Matías Silvestre,ar ARG,DF,Empoli,it Serie A,33,1984,34.0,10,0.29,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,b6ca47a2
2278,Giovanni Simeone,ar ARG,FW,Fiorentina,it Serie A,23,1995,27.3,71,2.60,46,0,7,9,7,2,7,0.26,5,0,1,0,1,0,343c0d52
2279,Lorenco Šimić,hr CRO,DF,SPAL,it Serie A,22,1996,2.6,3,1.13,2,0,0,1,0,0,0,0.00,0,0,0,0,0,0,65e4dede
2280,Moses Simon,ng NGA,DFMF,Levante,es La Liga,23,1995,8.7,17,1.95,11,1,2,2,0,1,2,0.23,2,0,0,0,0,0,5f3eaaf5
2281,Unai Simón,es ESP,GK,Athletic Club,es La Liga,21,1997,7.0,1,0.14,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,5dcf3e90
2282,Danny Simpson,eng ENG,DF,Leicester City,eng Premier League,31,1987,3.2,2,0.62,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3201b03d
